age,sex,race,diff_custody,diff_jail,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree,compas_score
23,Male,African-American,243,3,0,0,0,0,F,0
29,Male,Caucasian,0,7,4,0,0,0,M,1
51,Male,African-American,79,79,11,0,0,0,M,1
34,Male,African-American,1,1,1,0,0,0,F,1
29,Male,African-American,38,0,12,0,0,0,F,0
39,Male,African-American,73,1,13,0,1,0,F,1
59,Male,African-American,1,14,15,0,0,0,M,1
23,Male,African-American,68,0,3,0,0,2,F,1
31,Male,African-American,56,0,15,0,0,0,F,1
53,Male,Caucasian,0,0,0,0,0,0,M,0
34,Male,African-American,35,34,12,0,0,0,F,1
63,Female,African-American,0,0,1,0,0,0,F,0
21,Female,African-American,29,0,0,0,0,0,F,1
47,Male,Caucasian,1,33,28,0,0,0,F,1
34,Male,African-American,0,0,7,0,0,0,F,1
43,Male,African-American,46,19,1,0,0,0,M,0
58,Male,Caucasian,48,0,4,0,0,0,F,1
36,Male,African-American,34,8,16,3,0,0,F,1
23,Female,African-American,15,1,0,0,0,0,M,0
34,Male,African-American,1,0,5,0,0,0,F,0
56,Male,Caucasian,7,6,13,0,0,0,F,0
52,Female,Caucasian,1,0,0,0,0,0,F,0
56,Male,African-American,7,6,0,0,0,0,F,0
37,Female,African-American,1,1,0,0,0,0,M,0
50,Female,Caucasian,2,1,0,0,0,0,M,0
25,Male,African-American,78,0,1,0,0,0,F,0
22,Male,African-American,210,0,0,0,0,0,F,1
43,Female,Caucasian,0,0,0,0,0,0,M,0
30,Male,Caucasian,35,35,1,0,0,0,M,0
24,Male,Caucasian,1,0,0,0,0,0,F,0
29,Male,African-American,36,0,7,0,0,0,M,1
27,Female,Caucasian,46,19,3,0,0,0,F,0
24,Female,Caucasian,1,0,0,0,0,0,F,0
74,Female,African-American,1,0,0,0,0,0,F,0
27,Male,African-American,2,0,8,0,0,1,M,1
39,Male,African-American,4,4,8,0,1,1,F,1
29,Male,Caucasian,0,0,5,0,0,0,F,0
25,Male,African-American,46,19,0,0,0,0,M,0
35,Female,African-American,1,0,5,0,0,0,F,0
29,Male,African-American,99,99,1,0,0,0,M,1
36,Male,Caucasian,1,1,1,0,0,0,F,0
61,Male,African-American,66,66,13,0,0,0,F,0
26,Male,Caucasian,27,1,2,0,0,0,F,0
28,Male,African-American,46,19,1,0,0,0,M,1
26,Female,African-American,1,1,1,0,0,0,F,1
39,Female,Caucasian,1,1,11,0,1,0,F,1
22,Male,African-American,33,1,3,0,1,0,F,0
28,Male,Caucasian,7,1,0,0,0,0,F,0
51,Male,Caucasian,38,0,1,0,0,0,F,0
23,Female,African-American,1,1,0,0,0,0,M,0
29,Male,African-American,1,0,6,1,2,0,F,1
24,Male,African-American,185,6,1,0,0,2,M,1
33,Female,African-American,1378,186,5,0,0,0,F,1
21,Male,Caucasian,1,0,1,1,0,0,F,0
59,Male,Caucasian,2,2,3,0,0,0,M,0
26,Male,Caucasian,72,2,4,0,0,0,F,0
36,Male,Caucasian,31,19,0,0,0,0,M,0
19,Male,Caucasian,8,28,5,1,3,2,M,1
21,Male,African-American,0,1,1,0,0,2,F,1
52,Male,African-American,1,1,0,0,0,0,M,0
56,Male,African-American,2,1,12,0,0,0,F,1
40,Male,Caucasian,2,1,1,0,0,0,M,0
48,Female,Caucasian,12,23,8,0,0,0,M,0
24,Male,African-American,0,0,2,0,1,2,M,1
26,Female,African-American,0,0,0,0,0,0,F,0
59,Male,African-American,1182,19,5,0,0,0,M,1
66,Male,Caucasian,1,4,1,0,0,0,F,0
54,Female,African-American,1,1,6,0,0,0,F,0
31,Male,Caucasian,27,26,4,0,0,0,M,1
34,Male,Caucasian,7,0,0,0,0,0,F,0
25,Male,African-American,48,84,9,0,0,0,F,1
47,Male,Caucasian,7,6,2,0,0,0,F,0
51,Male,African-American,34,0,12,0,0,1,F,1
25,Male,Caucasian,0,0,1,0,0,0,F,0
31,Female,African-American,1,0,2,0,0,0,F,0
36,Male,Caucasian,62,0,1,0,0,0,F,0
77,Male,Caucasian,46,19,3,0,0,0,F,0
49,Male,Caucasian,0,0,0,0,0,0,M,0
31,Male,African-American,120,0,0,0,0,0,F,1
30,Male,Caucasian,1,0,1,0,0,1,F,0
29,Male,African-American,1434,0,3,1,0,0,F,1
53,Female,Caucasian,110,10,6,0,0,0,F,1
21,Male,African-American,456,456,1,0,1,0,F,1
21,Male,African-American,1,0,0,0,0,0,F,0
27,Female,African-American,0,0,1,0,0,0,F,1
65,Female,African-American,1,0,0,0,0,0,F,0
59,Female,Caucasian,0,0,0,0,0,0,M,0
59,Male,African-American,2,1,0,0,0,0,M,0
24,Male,African-American,3,3,0,0,0,0,M,1
40,Male,African-American,1,1,0,0,0,0,F,0
51,Male,African-American,2,2,0,0,0,0,F,0
34,Male,African-American,126,0,10,1,0,0,F,1
52,Male,African-American,1,0,1,0,0,0,F,0
29,Male,Caucasian,19,33,1,0,0,0,F,0
24,Male,African-American,119,4,15,0,0,0,F,1
38,Male,African-American,3,2,2,0,0,0,F,0
22,Female,African-American,1,0,0,0,0,0,F,1
43,Male,African-American,3,3,0,0,0,0,F,1
32,Male,Caucasian,55,55,5,0,0,0,F,1
55,Male,African-American,37,1,0,0,0,0,F,0
26,Male,African-American,11,8,2,0,0,0,F,0
23,Male,Caucasian,1,0,1,0,0,1,M,0
28,Male,Caucasian,1,0,1,0,0,0,M,0
26,Male,African-American,2,2,0,0,0,0,F,0
28,Female,Caucasian,0,0,1,0,0,0,M,1
43,Male,African-American,118,1,0,0,0,0,F,1
30,Male,Caucasian,70,70,3,0,0,0,F,0
33,Male,African-American,6,6,21,0,0,0,M,1
21,Male,Caucasian,1,0,0,0,0,1,M,0
32,Female,Caucasian,1,1,0,0,0,1,M,0
22,Male,African-American,1,0,1,0,0,0,F,0
51,Male,African-American,0,0,3,0,0,0,F,0
20,Male,African-American,2155,129,2,0,0,1,F,1
35,Male,Caucasian,1,1,2,0,0,0,F,0
37,Female,African-American,29,29,3,0,0,0,F,0
28,Male,African-American,1,0,0,0,0,0,M,1
41,Male,Caucasian,17,1,3,0,0,0,M,1
24,Male,African-American,1,1,0,0,0,0,M,1
33,Female,African-American,2,2,3,0,0,0,M,0
25,Male,African-American,1,0,4,0,0,0,F,1
30,Female,Caucasian,30,29,4,0,0,0,F,1
20,Male,African-American,6,6,1,0,0,0,F,1
42,Female,African-American,0,0,1,0,0,0,F,0
40,Female,African-American,66,65,15,0,0,0,F,1
39,Male,African-American,1,0,0,0,0,0,F,0
21,Male,African-American,3,3,0,0,0,0,F,1
39,Male,Caucasian,2,1,2,0,0,0,F,0
24,Male,Caucasian,0,0,0,0,0,0,F,0
41,Male,African-American,1,0,0,0,0,0,F,0
39,Male,African-American,1,1,1,0,0,0,F,0
24,Female,African-American,4,0,3,0,0,0,F,1
24,Female,African-American,42,0,1,0,0,0,F,0
29,Male,African-American,1,1,0,0,0,0,M,0
39,Male,African-American,14,3,35,0,0,0,F,1
25,Male,Caucasian,2,11,2,0,0,0,M,1
23,Female,Caucasian,1,1,0,0,0,0,F,1
22,Male,African-American,26,0,1,0,0,1,F,1
26,Male,African-American,34,205,3,0,3,0,M,1
24,Female,African-American,3,2,3,0,0,0,M,1
44,Male,African-American,34,34,0,0,0,0,M,1
36,Male,Caucasian,19,18,1,0,0,0,F,0
39,Male,Caucasian,48,1,10,0,0,0,F,1
42,Male,Caucasian,1,0,0,0,0,0,F,0
45,Male,Caucasian,1,1,1,0,0,0,M,0
25,Male,African-American,37,20,7,0,1,0,F,1
28,Female,Caucasian,145,144,7,0,0,0,F,1
33,Male,Caucasian,5,5,0,0,0,0,F,0
25,Male,Caucasian,3,3,0,0,0,0,M,0
32,Male,African-American,9,9,5,0,1,0,F,0
23,Male,African-American,4,3,0,0,0,0,F,1
39,Male,Caucasian,2,1,0,0,0,0,M,1
27,Male,African-American,1,1,12,0,0,0,F,1
35,Female,Caucasian,2,1,4,0,0,0,M,1
23,Male,African-American,17,2,1,0,0,0,F,1
38,Female,African-American,1,0,0,0,0,0,M,0
30,Male,African-American,7,7,4,0,0,0,F,0
30,Male,Caucasian,8,28,1,0,0,0,F,1
30,Female,Caucasian,0,0,0,0,0,0,M,1
26,Male,African-American,100,197,18,1,1,0,F,1
31,Male,African-American,0,2,2,0,0,0,F,0
41,Female,Caucasian,46,19,1,0,0,0,M,0
25,Female,African-American,44,44,0,0,0,0,M,1
26,Female,Caucasian,9,8,1,0,0,0,F,1
38,Male,African-American,1,9,2,0,0,0,F,1
37,Female,African-American,1,0,0,0,0,0,M,0
34,Male,Caucasian,1,0,3,0,0,1,M,1
31,Female,African-American,2,2,0,0,0,0,M,1
29,Female,Caucasian,0,0,0,0,0,0,M,0
20,Male,Caucasian,16,15,1,1,0,0,F,1
22,Male,African-American,1,1,0,0,0,0,F,0
24,Male,African-American,1,0,2,0,0,0,M,0
47,Male,African-American,220,1,0,0,0,0,F,1
36,Female,African-American,6,6,1,0,0,0,F,1
21,Male,African-American,1,1,1,0,0,0,M,0
25,Male,African-American,288,80,3,0,1,0,M,1
23,Male,African-American,15,4,5,0,0,1,F,1
24,Female,Caucasian,8,0,0,0,0,0,M,1
35,Male,Caucasian,2,2,2,0,0,0,F,0
19,Female,African-American,1,1,0,0,0,0,M,0
32,Male,Caucasian,6,5,0,0,0,0,F,0
39,Female,Caucasian,1,0,0,0,0,0,M,0
30,Male,African-American,31,9,12,4,0,0,F,1
33,Male,African-American,259,258,2,0,0,0,F,1
20,Male,Caucasian,2,19,0,0,0,0,M,0
36,Female,Caucasian,1,0,0,0,0,0,M,0
29,Male,African-American,33,2,8,0,1,1,F,1
40,Female,Caucasian,0,0,0,0,0,0,F,0
53,Male,African-American,2,1,4,0,0,0,F,1
28,Female,Caucasian,1,0,0,0,0,0,M,0
27,Male,African-American,2,1,9,0,1,0,F,1
55,Male,Caucasian,1,0,0,0,0,0,F,0
22,Male,African-American,2,1,1,1,0,0,M,1
34,Female,African-American,2,2,1,0,0,0,F,0
55,Male,Caucasian,4,4,1,0,0,0,M,0
47,Female,African-American,1,21,21,0,1,1,M,1
61,Male,African-American,242,241,12,0,0,0,F,0
57,Male,African-American,2,1,3,0,0,0,F,0
38,Female,Caucasian,1,0,2,0,0,0,M,0
25,Male,Caucasian,1,5,13,4,0,1,F,0
23,Male,African-American,43,0,0,0,0,0,F,0
23,Male,Caucasian,10,9,3,0,0,0,F,1
20,Male,African-American,1,0,0,0,0,0,F,0
44,Male,Caucasian,1,1,1,0,0,0,F,1
38,Female,Caucasian,2,1,1,0,0,0,M,0
56,Male,African-American,598,597,5,0,0,0,F,0
43,Male,Caucasian,5,5,2,0,0,0,F,0
22,Male,African-American,30,149,0,0,0,0,F,0
31,Male,African-American,18,53,6,0,0,0,F,1
29,Male,African-American,1,1,0,0,0,0,F,1
22,Male,African-American,45,103,1,0,0,0,F,1
23,Male,African-American,139,44,3,0,0,0,F,1
24,Male,Caucasian,2,2,1,0,0,1,F,0
21,Male,African-American,1,1,2,0,1,0,F,1
29,Female,African-American,1,1,0,0,0,0,M,0
51,Female,Caucasian,1,1,0,0,0,0,M,0
25,Male,African-American,0,0,1,0,0,0,F,0
62,Male,African-American,77,33,22,0,0,0,F,1
25,Male,African-American,1,0,0,0,0,0,F,0
27,Male,Caucasian,2,1,2,0,0,0,F,0
49,Male,African-American,1,19,0,0,0,0,M,0
22,Female,Caucasian,10,2,3,0,0,0,F,1
34,Female,Caucasian,1,0,9,0,0,0,M,1
21,Male,Caucasian,1,1,0,0,0,0,F,0
51,Male,Caucasian,21,0,3,0,0,0,M,0
39,Female,Caucasian,41,0,2,0,0,0,F,1
43,Male,African-American,1,1,8,0,0,0,F,0
22,Male,African-American,1,0,0,0,0,0,M,1
28,Female,African-American,2,2,4,0,0,0,F,1
43,Male,Caucasian,60,0,0,0,0,0,F,1
27,Male,Caucasian,1,0,7,0,0,0,F,1
31,Male,Caucasian,1,1,1,0,0,0,F,0
28,Female,African-American,1,0,0,0,0,0,M,0
58,Male,Caucasian,1,0,3,0,0,0,M,0
22,Male,Caucasian,9,6,0,0,0,0,F,0
31,Male,African-American,2,2,5,0,0,0,F,0
33,Male,African-American,40,40,0,0,0,0,F,0
26,Male,African-American,1,1,6,0,0,0,M,1
23,Female,African-American,0,0,1,0,1,0,M,1
32,Male,Caucasian,141,141,11,0,0,0,F,1
57,Male,African-American,46,19,2,0,0,0,F,0
22,Male,Caucasian,1,1,0,0,0,0,F,1
35,Female,African-American,72,1,2,0,0,0,F,0
47,Male,Caucasian,82,81,1,0,0,0,F,1
29,Male,African-American,1,1,17,0,0,1,F,1
54,Female,Caucasian,0,4,1,0,0,0,M,0
29,Male,Caucasian,90,89,0,0,0,0,F,1
51,Male,African-American,72,0,17,0,0,0,F,1
36,Female,African-American,1,0,0,0,0,0,M,1
35,Male,Caucasian,10,9,3,0,0,0,M,0
20,Male,African-American,0,1,1,0,0,1,F,0
25,Male,African-American,2,2,0,0,0,0,F,1
29,Male,African-American,1,1,2,0,0,0,M,1
62,Male,African-American,46,19,4,0,0,0,F,0
39,Male,Caucasian,0,0,0,0,0,0,M,0
30,Male,African-American,1,132,1,0,0,0,F,0
23,Female,African-American,0,0,0,0,0,0,F,1
23,Female,African-American,1,0,1,0,0,0,F,0
30,Male,African-American,1,0,21,0,0,0,F,1
33,Male,African-American,1,0,18,0,0,3,F,1
61,Female,African-American,52,51,1,0,0,0,F,1
30,Male,African-American,35,8,9,0,1,0,F,1
23,Male,African-American,36,35,1,0,0,0,F,1
27,Female,African-American,94,0,0,0,0,0,F,0
38,Male,African-American,5,0,10,0,1,0,M,1
42,Male,African-American,8,1,1,0,0,0,F,0
31,Male,African-American,1,0,0,0,0,0,F,0
23,Male,African-American,6,6,2,0,0,0,F,1
31,Male,Caucasian,58,39,1,0,0,0,F,0
43,Male,African-American,5,5,1,0,0,0,M,1
39,Male,Caucasian,6,5,0,0,0,0,F,0
31,Male,African-American,4,3,0,0,0,0,M,0
22,Male,Caucasian,18,142,3,0,0,0,F,1
33,Female,African-American,2,2,0,0,0,0,F,0
21,Male,Caucasian,6,5,1,0,1,0,F,1
23,Male,African-American,120,120,1,0,0,0,F,1
29,Female,Caucasian,28,28,0,0,0,0,F,0
62,Male,Caucasian,1,3,2,0,0,0,F,0
56,Female,African-American,1,0,1,0,0,0,F,0
24,Female,African-American,2,2,4,0,0,0,F,0
44,Female,Caucasian,1,0,0,0,0,0,M,0
22,Male,African-American,11,1,2,0,1,0,F,1
28,Female,African-American,2,2,4,0,0,0,F,1
30,Male,African-American,0,0,0,0,0,0,F,1
32,Male,Caucasian,1,0,1,0,0,0,M,0
51,Male,Caucasian,9,16,3,0,0,0,F,1
21,Male,African-American,3,2,0,0,0,0,F,1
21,Male,African-American,1,18,2,0,0,0,F,1
27,Male,African-American,9,9,3,0,0,0,F,1
31,Female,African-American,2,2,0,0,0,0,F,0
33,Male,African-American,1,1,0,0,0,0,M,1
49,Female,Caucasian,1,0,2,0,0,0,F,0
20,Male,Caucasian,1,1,0,0,0,5,M,0
31,Male,African-American,1,181,10,0,0,1,F,1
25,Male,African-American,49,49,5,0,0,0,F,1
23,Male,African-American,398,192,4,0,1,0,F,1
26,Male,Caucasian,3,2,0,0,0,0,M,0
28,Male,Caucasian,1,1,1,0,0,0,M,0
28,Female,African-American,5,32,13,0,0,0,F,1
39,Male,Caucasian,2,2,0,0,0,0,F,0
52,Male,African-American,5,4,4,0,0,0,M,0
32,Male,Caucasian,3,2,0,0,0,0,F,0
54,Male,African-American,66,66,3,0,0,0,M,1
30,Male,African-American,9,1,2,0,0,0,F,0
21,Female,African-American,1,0,0,0,0,0,M,1
25,Male,African-American,5,4,2,0,0,0,M,0
22,Male,African-American,0,0,0,0,0,0,F,0
61,Male,African-American,31,30,20,0,0,0,M,0
24,Male,Caucasian,33,32,2,0,0,2,F,1
32,Male,African-American,244,19,2,0,0,0,F,1
26,Female,Caucasian,0,0,2,0,0,0,F,1
34,Female,African-American,1,0,6,0,0,0,F,0
45,Male,African-American,10,3,12,1,0,0,M,1
22,Male,African-American,58,58,1,0,0,0,F,1
54,Male,African-American,57,1,4,0,0,0,F,0
51,Male,African-American,26,25,8,0,0,0,M,1
28,Male,African-American,1,0,0,0,0,0,F,0
23,Male,Caucasian,1,1,0,0,0,0,F,0
30,Male,Caucasian,1,1,0,0,0,0,F,0
25,Male,African-American,1,1,0,0,0,0,M,0
25,Male,Caucasian,9,9,2,0,0,0,F,1
28,Male,Caucasian,87,0,2,0,0,0,F,1
32,Female,African-American,1,0,0,0,0,0,M,0
35,Male,African-American,29,28,7,0,0,0,F,0
49,Male,African-American,1,4,0,0,0,0,M,0
36,Male,Caucasian,7,0,5,0,0,0,F,0
33,Male,African-American,33,33,16,0,0,0,M,1
58,Female,Caucasian,0,0,1,0,0,0,M,0
22,Male,African-American,7,13,2,0,0,0,F,1
28,Male,Caucasian,2,2,2,0,0,0,F,0
26,Male,African-American,4,4,6,0,1,0,F,1
36,Female,Caucasian,1,1,3,0,0,0,F,0
23,Male,Caucasian,1,1,0,0,0,0,F,1
22,Male,African-American,3,1,0,0,0,0,F,1
25,Male,African-American,261,260,10,0,1,0,F,1
26,Male,African-American,2,1,0,0,0,0,F,0
25,Male,African-American,0,0,1,0,0,0,F,1
26,Male,Caucasian,1574,0,7,0,0,0,F,1
28,Male,African-American,10,0,0,0,0,0,M,0
56,Male,African-American,1,1,1,0,0,0,F,0
51,Male,Caucasian,109,86,3,0,0,0,F,0
36,Male,African-American,280,280,0,0,0,0,F,0
51,Male,Caucasian,2,1,0,0,0,0,M,0
25,Male,Caucasian,46,19,2,0,0,0,F,1
22,Male,African-American,46,19,1,0,1,0,M,1
35,Female,African-American,174,173,9,2,0,0,F,1
24,Male,Caucasian,1,0,0,0,0,0,M,1
66,Male,African-American,42,25,5,0,0,0,M,0
27,Male,African-American,1,1,6,0,0,0,M,0
22,Male,Caucasian,143,1,2,0,1,0,F,1
43,Male,Caucasian,41,40,2,0,0,0,F,0
22,Male,African-American,50,49,2,0,0,0,F,1
31,Male,African-American,1,47,4,0,0,0,M,1
23,Female,Caucasian,5,133,4,0,0,0,M,1
27,Female,Caucasian,1,0,0,0,0,0,M,0
31,Male,African-American,3,0,8,0,0,0,F,1
61,Male,African-American,0,18,29,0,0,0,F,1
25,Male,Caucasian,8,7,3,0,0,1,F,1
52,Female,Caucasian,1,0,0,0,0,0,M,0
24,Female,Caucasian,26,0,0,0,0,0,F,1
50,Male,African-American,60,60,13,1,0,0,M,1
38,Male,Caucasian,1,1,2,0,0,0,F,0
22,Male,African-American,63,63,1,0,0,0,F,0
25,Male,African-American,41,185,8,2,3,0,F,1
20,Male,African-American,234,21,3,0,0,0,F,1
34,Male,African-American,1,1,2,0,0,0,F,0
25,Male,African-American,21,29,11,0,0,0,M,1
24,Female,Caucasian,11,0,0,0,0,0,F,1
49,Male,Caucasian,3,17,4,0,0,0,M,1
27,Male,African-American,30,30,15,0,0,0,F,1
28,Male,African-American,634,20,10,0,0,0,F,1
33,Male,African-American,46,19,15,0,0,0,M,1
55,Male,Caucasian,1,0,0,0,0,0,F,1
25,Male,Caucasian,46,19,1,0,0,1,F,0
47,Male,Caucasian,13,12,3,0,0,0,M,0
55,Male,African-American,168,4,10,0,0,0,M,1
22,Male,African-American,55,1,0,0,0,0,F,0
32,Male,African-American,112,111,9,0,0,0,F,1
55,Male,Caucasian,1,0,0,0,0,0,F,0
23,Male,African-American,6,6,3,0,0,0,M,1
54,Male,Caucasian,40,29,2,0,0,0,F,0
27,Male,African-American,8,1,0,0,0,0,M,0
36,Male,Caucasian,12,11,4,0,0,0,M,0
29,Female,African-American,1,1,5,0,0,0,F,1
45,Female,Caucasian,1,0,0,0,0,0,M,0
40,Male,Caucasian,1,33,4,0,0,0,F,0
38,Male,African-American,15,6,7,0,0,0,F,0
57,Male,Caucasian,31,30,3,0,0,0,F,0
26,Male,African-American,29,13,3,0,0,0,F,1
37,Female,African-American,1,1,0,0,0,0,F,0
42,Female,African-American,1,19,0,0,0,0,M,1
41,Male,Caucasian,1,1,1,0,0,0,F,0
57,Male,African-American,1,1,1,0,0,0,F,0
34,Male,African-American,1,1,3,0,0,0,M,1
29,Male,African-American,1,1,1,0,0,0,F,0
22,Male,Caucasian,11,8,1,0,0,0,F,0
22,Female,African-American,109,0,0,0,0,0,M,1
42,Male,African-American,0,0,5,0,1,0,F,1
21,Male,African-American,45,45,0,0,0,0,M,0
56,Male,Caucasian,1,1,1,0,0,0,M,0
48,Male,African-American,1,0,4,0,0,0,F,0
27,Male,Caucasian,7,6,2,0,0,0,F,1
23,Male,African-American,0,1,5,0,0,1,F,1
47,Male,African-American,11,11,3,0,0,0,F,1
33,Male,African-American,2,1,6,0,1,0,M,0
58,Male,Caucasian,2,1,1,0,0,0,F,0
33,Female,African-American,1,0,1,0,0,0,F,1
40,Female,African-American,101,100,2,0,0,0,M,1
22,Male,Caucasian,1,0,0,0,0,0,F,1
39,Male,Caucasian,15,8,2,0,0,0,F,0
23,Female,African-American,74,37,3,0,0,0,F,1
35,Male,Caucasian,0,0,1,0,0,1,F,0
43,Male,African-American,2,1,7,0,0,0,F,1
38,Male,African-American,46,19,14,1,0,4,F,1
26,Male,African-American,1,0,2,0,0,0,F,1
39,Female,Caucasian,7,7,1,0,0,0,F,0
36,Male,African-American,1,1,16,0,0,1,M,1
25,Male,African-American,234,19,1,0,0,0,M,0
21,Male,Caucasian,0,0,0,0,0,0,M,0
25,Male,African-American,46,19,3,0,0,0,M,1
53,Male,African-American,1,0,6,0,0,0,F,0
37,Male,Caucasian,21,0,0,0,0,0,F,1
21,Male,African-American,2,2,1,0,0,0,F,1
28,Male,African-American,1,0,1,0,0,0,F,1
21,Male,African-American,157,156,1,0,0,0,F,1
32,Male,African-American,563,19,2,0,0,0,F,1
56,Male,African-American,6,5,0,0,0,0,F,0
30,Male,Caucasian,1,1,3,0,0,0,M,0
27,Male,Caucasian,34,47,0,0,0,0,F,1
27,Male,African-American,1463,1,1,0,0,0,F,1
41,Male,African-American,8,1,7,0,0,1,M,1
30,Female,African-American,1,0,7,0,0,0,M,0
32,Male,African-American,1,0,7,0,1,3,F,1
26,Male,Caucasian,1,1,7,0,0,0,F,1
31,Male,African-American,46,19,0,0,0,0,M,0
32,Male,African-American,52,0,3,0,0,0,F,0
34,Female,Caucasian,64,0,5,0,0,0,F,1
46,Male,African-American,2,1,3,0,0,0,F,0
24,Male,African-American,1,0,1,0,0,0,F,0
32,Male,African-American,4,51,7,0,0,1,F,1
43,Male,Caucasian,107,9,6,0,0,0,F,0
50,Male,Caucasian,12,11,3,0,0,0,F,0
30,Male,Caucasian,96,96,4,3,0,0,F,0
37,Male,African-American,1,0,3,0,0,0,M,1
31,Male,African-American,291,291,12,1,1,1,F,1
21,Male,Caucasian,9,26,1,0,0,0,F,1
40,Male,Caucasian,40,40,3,0,0,0,M,0
53,Female,Caucasian,0,0,0,0,0,0,M,0
33,Male,African-American,1,1,4,0,0,0,M,0
23,Male,African-American,1,0,2,1,0,0,F,1
22,Female,African-American,1,1,0,0,0,0,M,0
27,Male,African-American,1,0,2,0,0,0,M,0
25,Male,African-American,45,3,5,0,0,0,M,1
24,Male,Caucasian,1,1,2,0,0,0,F,0
24,Female,African-American,3,3,2,0,0,0,F,1
26,Female,African-American,2,2,1,0,0,0,F,1
56,Male,African-American,1931,19,9,0,0,0,F,0
26,Female,African-American,1399,0,3,0,0,0,F,1
26,Male,African-American,3,3,7,0,0,1,M,1
20,Male,Caucasian,1,1,0,0,0,0,F,0
27,Male,African-American,0,0,4,0,0,0,M,1
24,Male,Caucasian,1,1,1,0,0,0,F,0
26,Male,African-American,0,1,8,0,0,0,F,1
26,Male,Caucasian,6,5,5,0,0,0,M,1
65,Male,Caucasian,46,19,3,0,0,0,F,1
33,Female,Caucasian,1,20,5,0,0,0,M,1
64,Male,African-American,1,1,13,0,0,0,M,1
24,Male,Caucasian,8,1,0,0,0,0,F,0
35,Male,African-American,9,31,29,0,0,0,F,1
57,Female,Caucasian,1,0,0,0,0,0,M,0
46,Female,Caucasian,3,1,0,0,0,0,M,0
56,Male,African-American,143,0,16,0,0,0,F,1
39,Female,Caucasian,0,0,0,0,0,0,M,0
68,Male,Caucasian,11,11,4,0,0,0,M,0
22,Female,African-American,6,19,5,0,0,0,F,1
28,Male,African-American,7,1,1,0,0,0,M,0
39,Male,African-American,0,0,19,0,0,0,M,1
38,Male,Caucasian,1,0,0,0,0,0,M,0
25,Female,African-American,1,1,3,0,0,0,M,1
25,Male,Caucasian,2,0,2,0,0,1,F,1
21,Male,African-American,22,9,3,0,0,0,F,1
31,Male,Caucasian,16,16,2,0,0,0,F,1
33,Male,African-American,1,7,3,0,0,0,F,1
26,Male,African-American,44,43,20,0,0,0,F,1
31,Male,African-American,46,19,2,0,0,0,F,1
35,Female,African-American,2,2,13,0,0,0,F,1
34,Male,African-American,1,1,19,0,6,1,M,1
42,Female,African-American,1,0,1,0,0,0,F,0
26,Male,African-American,2,2,9,1,2,0,F,1
24,Male,Caucasian,38,37,1,0,0,0,F,1
36,Male,African-American,6,2,2,0,0,0,F,1
41,Male,African-American,7,1,24,1,1,0,F,1
27,Male,Caucasian,1,1,0,0,0,0,F,0
45,Male,Caucasian,1,0,3,0,0,0,F,0
34,Male,Caucasian,16,1,5,0,0,0,F,0
25,Male,Caucasian,0,0,6,0,1,0,F,1
24,Male,African-American,1,1,2,0,0,0,M,1
27,Male,African-American,158,83,2,0,0,0,F,1
25,Male,African-American,46,19,3,0,0,0,F,0
30,Male,Caucasian,0,0,2,0,0,1,M,0
22,Male,Caucasian,156,1,3,0,2,0,F,1
27,Male,African-American,5,0,0,0,0,0,F,1
41,Male,African-American,48,48,19,0,0,0,F,1
30,Male,Caucasian,1,0,0,0,0,0,F,0
24,Male,African-American,13,75,3,0,0,0,F,1
39,Male,African-American,1,1,0,0,0,0,M,0
32,Male,African-American,35,34,6,0,0,0,F,1
32,Female,African-American,1,0,3,0,0,0,F,0
29,Female,Caucasian,343,343,0,0,0,0,F,1
26,Male,African-American,6,0,24,0,1,0,F,1
24,Male,African-American,1,1,2,0,0,0,F,1
20,Male,African-American,1828,376,4,1,1,1,F,1
25,Male,African-American,1,0,1,0,0,1,M,1
31,Female,Caucasian,11,0,0,0,0,0,F,0
25,Male,African-American,7,0,0,0,0,0,M,1
41,Male,Caucasian,0,1,0,0,0,0,F,0
25,Male,Caucasian,58,1,0,0,0,0,F,0
25,Male,African-American,1,1,2,0,0,0,F,1
22,Male,African-American,1,0,1,0,0,0,F,0
25,Female,African-American,5,5,0,0,0,0,F,1
38,Male,African-American,1,1,0,0,0,0,M,0
49,Female,Caucasian,4,3,4,0,0,0,M,0
35,Female,Caucasian,13,1,2,0,0,0,M,0
21,Male,Caucasian,19,0,1,0,0,0,F,0
24,Female,Caucasian,3,2,2,0,0,0,F,0
24,Female,African-American,1,77,11,0,0,1,M,1
28,Male,Caucasian,51,50,3,0,0,0,F,0
34,Female,African-American,21,21,1,0,0,0,M,1
34,Male,African-American,1,0,4,0,0,0,F,1
57,Male,African-American,31,5,8,0,0,0,M,1
40,Male,African-American,278,72,15,0,0,0,F,1
22,Male,African-American,1,1,2,0,0,0,M,0
37,Male,African-American,1,0,3,0,0,0,M,1
43,Female,African-American,57,0,0,0,0,0,F,1
26,Male,African-American,1,0,5,0,0,0,F,1
24,Male,Caucasian,1,1,2,0,0,0,F,0
23,Male,African-American,46,19,1,0,0,0,F,1
56,Male,Caucasian,15,0,1,0,0,0,F,0
23,Male,African-American,2,2,2,0,0,1,F,1
43,Male,Caucasian,52,52,12,0,0,0,F,1
21,Male,African-American,2,1,0,0,0,0,F,1
