sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,two_year_recid
Male,27,Caucasian,0,8,0,0,7,-1.0,3.0,F,1,0,8,6,7,0,198,1,1
Male,31,Caucasian,0,2,0,0,1,-1.0,1.0,F,1,0,2,2,1,0,79,1,1
Female,28,African-American,0,2,0,0,0,0.0,1.0,M,0,0,2,2,0,1,1108,0,0
Male,58,Caucasian,0,2,0,0,3,-4.0,4.0,M,0,0,2,1,3,0,871,0,0
Male,22,Caucasian,0,4,0,0,0,-1.0,1.0,F,1,1,4,5,0,5,257,1,1
Male,31,African-American,0,4,0,0,5,-1.0,1.0,F,1,0,4,3,5,1,805,1,0
Male,33,African-American,0,3,0,0,0,0.0,0.0,F,0,0,3,3,0,40,1104,0,0
Male,26,African-American,0,10,0,0,6,0.0,0.0,M,1,0,10,4,6,1,680,1,1
Female,23,African-American,0,5,1,0,1,0.0,1.0,M,0,0,5,5,1,0,793,0,0
Male,32,Caucasian,0,10,0,0,11,-1.0,1.0,F,0,0,10,9,11,140,924,0,0
Male,57,African-American,0,2,0,0,2,3.0,1.0,F,0,0,2,1,2,0,1179,0,0
Male,22,Caucasian,0,8,0,0,0,0.0,0.0,F,0,0,8,8,0,1,1090,0,0
Female,35,African-American,0,2,0,0,2,-1.0,2.0,F,0,0,2,1,2,0,98,0,0
Male,47,Caucasian,0,6,0,0,1,0.0,0.0,F,1,0,6,3,1,0,8,1,1
Male,29,African-American,0,9,0,1,17,-1.0,1.0,F,1,0,9,8,17,0,217,1,1
Female,54,Caucasian,0,2,0,0,1,-7.0,7.0,M,0,0,2,1,1,0,368,0,0
Male,29,Caucasian,0,8,0,0,0,-1.0,1.0,F,0,0,8,3,0,89,964,0,0
Male,51,African-American,0,8,0,0,17,-2.0,2.0,F,1,0,8,2,17,0,82,1,1
Female,36,African-American,0,6,0,0,0,0.0,0.0,M,0,0,6,2,0,1,1147,0,0
Male,35,Caucasian,0,4,0,0,3,-1.0,0.0,M,1,0,4,4,3,9,462,1,1
Male,20,African-American,0,4,0,1,1,-1.0,1.0,F,1,0,4,7,1,0,25,0,1
Male,25,African-American,0,5,0,0,0,0.0,1.0,F,0,0,5,5,0,2,1126,0,0
Male,29,African-American,0,5,0,0,2,-1.0,635.0,M,0,0,5,3,2,0,974,0,0
Male,62,African-American,0,1,0,0,4,3.0,371.0,F,0,0,1,1,4,0,918,0,0
Male,39,Caucasian,0,2,0,0,0,0.0,1.0,M,0,0,2,2,0,0,1177,0,0
Male,30,African-American,0,4,0,0,1,-1.0,1.0,F,1,0,4,3,1,131,217,1,1
Female,23,African-American,0,7,0,0,0,0.0,0.0,F,0,0,7,4,0,0,799,0,0
Female,23,African-American,0,4,0,0,1,-1.0,1.0,F,0,0,4,4,1,0,830,0,0
Male,30,African-American,0,7,0,0,21,0.0,1.0,F,1,0,7,2,21,1,2,1,1
Male,33,African-American,0,9,0,3,18,-1.0,1.0,F,1,0,9,8,18,0,11,1,1
Female,61,African-American,0,6,0,0,1,-79.0,79.0,F,0,0,6,3,1,0,765,0,0
Male,30,African-American,0,7,1,0,9,-1.0,1.0,F,1,1,7,2,9,7,453,1,1
Male,23,African-American,0,6,0,0,1,-1.0,1.0,F,0,0,6,5,1,35,1133,0,0
Female,27,African-American,0,3,0,0,0,-2.0,2.0,F,1,1,3,3,0,0,404,1,1
Male,38,African-American,0,6,1,0,10,-1.0,1.0,M,0,0,6,2,10,0,506,0,0
Male,42,African-American,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,1,306,0,0
Male,31,African-American,0,3,0,0,0,-1.0,1.0,F,0,0,3,2,0,0,1091,0,0
Male,23,African-American,0,9,0,0,2,-1.0,1.0,F,1,0,9,7,2,5,234,1,1
Male,31,Caucasian,0,3,0,0,1,-1.0,1.0,F,1,0,3,2,1,38,68,1,1
Male,43,African-American,0,5,0,0,1,-1.0,1.0,M,1,1,5,4,1,4,672,1,1
Male,39,Caucasian,0,3,0,0,0,-1.0,1.0,F,0,0,3,1,0,5,937,0,0
Male,31,African-American,0,2,0,0,0,-1.0,1.0,M,0,0,2,2,0,3,1152,0,0
Male,22,Caucasian,0,7,0,0,3,-1.0,1.0,F,1,0,7,6,3,141,320,0,1
Female,33,African-American,0,3,0,0,0,0.0,0.0,F,0,0,3,2,0,2,834,0,0
Male,21,Caucasian,0,5,1,0,1,115.0,0.0,F,1,1,5,7,1,0,115,0,1
Male,23,African-American,0,6,0,0,1,-1.0,1.0,F,1,1,6,8,1,119,283,1,1
Female,29,Caucasian,0,4,0,0,0,-1.0,1.0,F,0,0,4,3,0,27,1080,0,0
Male,62,Caucasian,0,1,0,0,2,-4.0,5.0,F,0,0,1,1,2,0,21,0,0
Female,56,African-American,0,2,0,0,1,-24.0,24.0,F,1,0,2,1,1,0,167,1,1
Female,24,African-American,0,3,0,0,4,-1.0,1.0,F,1,0,3,3,4,1,420,1,1
Female,44,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,745,0,0
Male,22,African-American,0,7,1,0,2,-1.0,1.0,F,1,0,7,8,2,1,699,1,1
Female,28,African-American,0,5,0,0,4,-1.0,1.0,F,1,0,5,2,4,1,87,1,1
Male,30,African-American,0,5,0,0,0,0.0,0.0,F,0,0,5,3,0,0,1110,0,0
Male,32,Caucasian,0,1,0,0,1,0.0,1.0,M,1,0,1,1,1,1,194,1,1
Male,51,Caucasian,0,6,0,0,3,-1.0,1.0,F,0,0,6,3,3,16,497,0,0
Male,21,African-American,0,5,0,0,0,-1.0,1.0,F,0,0,5,6,0,2,788,0,0
Male,21,African-American,0,9,0,0,2,-1.0,1.0,F,1,0,9,9,2,17,264,1,1
Male,27,African-American,0,9,0,0,3,-1.0,1.0,F,1,1,9,5,3,8,360,1,1
Female,31,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,1,886,0,0
Male,33,African-American,0,8,0,0,0,-1.0,1.0,M,1,0,8,6,0,0,359,1,1
Female,49,Caucasian,0,2,0,0,2,-1.0,1.0,F,0,0,2,1,2,0,912,0,0
Male,20,Caucasian,0,4,0,5,0,-1.0,1.0,M,0,0,4,7,0,0,890,0,0
Male,31,African-American,0,6,0,1,10,-1.0,1.0,F,1,0,6,2,10,181,457,1,1
Male,25,African-American,0,5,0,0,5,-1.0,1.0,F,1,0,5,4,5,48,240,1,1
Male,23,African-American,0,9,1,0,4,0.0,1.0,F,1,1,9,9,4,193,226,1,1
Male,26,Caucasian,0,4,0,0,0,-1.0,1.0,M,0,0,4,3,0,2,843,0,0
Male,28,Caucasian,0,2,0,0,1,0.0,0.0,M,0,0,2,2,1,1,1105,0,0
Female,28,African-American,0,9,0,0,13,-1.0,1.0,F,1,0,9,6,13,31,263,1,1
Male,39,Caucasian,0,1,0,0,0,-3.0,4.0,F,1,0,1,1,0,0,364,1,1
Male,52,African-American,0,1,0,0,4,-5.0,5.0,M,0,0,1,1,4,0,1008,0,0
Male,32,Caucasian,0,3,0,0,0,500.0,1.0,F,1,0,3,2,0,0,500,1,1
Male,54,African-American,0,6,0,0,3,-66.0,125.0,M,0,0,6,2,3,0,907,0,0
Male,30,African-American,0,3,0,0,2,-1.0,1.0,F,1,0,3,2,2,1,54,0,1
Female,21,African-American,0,5,0,0,0,-1.0,1.0,M,1,0,5,5,0,0,72,1,1
Male,25,African-American,0,4,0,0,2,0.0,1.0,M,1,0,4,5,2,5,100,1,1
Male,22,African-American,0,4,0,0,0,0.0,1.0,F,0,0,4,4,0,0,771,0,0
Male,61,African-American,0,2,0,0,20,-1.0,1.0,M,1,0,2,1,20,30,58,1,1
Male,24,Caucasian,0,6,0,2,2,-1.0,1.0,F,0,0,6,5,2,32,1063,0,0
Male,32,African-American,0,8,0,0,2,3.0,1427.0,F,0,0,8,8,2,0,1072,0,0
Female,26,Caucasian,0,9,0,0,2,22.0,41.0,F,1,0,9,4,2,0,22,0,1
Female,34,African-American,0,3,0,0,6,-1.0,1.0,F,0,0,3,2,6,0,1067,0,0
Male,45,African-American,1,8,0,0,12,-1.0,1.0,M,1,0,8,6,12,3,106,0,1
Male,22,African-American,0,5,0,0,1,235.0,427.0,F,1,0,5,6,1,0,41,1,1
Male,54,African-American,0,3,0,0,4,0.0,0.0,F,1,0,3,1,4,1,58,0,1
Male,51,African-American,0,5,0,0,8,-1.0,1346.0,M,0,0,5,1,8,25,1062,0,0
Male,28,African-American,0,2,0,0,0,-1.0,1.0,F,0,0,2,3,0,0,894,0,0
Male,23,Caucasian,0,2,0,0,0,0.0,0.0,F,0,0,2,5,0,1,1119,0,0
Male,30,Caucasian,0,2,0,0,0,-1.0,1.0,F,1,0,2,2,0,0,75,1,1
Male,25,African-American,0,3,0,0,0,0.0,4.0,M,1,0,3,4,0,1,176,1,1
Male,25,Caucasian,0,5,0,0,2,-1.0,1.0,F,0,0,5,3,2,8,1157,0,0
Male,28,Caucasian,0,7,0,0,2,-1.0,1.0,F,0,0,7,8,2,0,104,0,0
Female,32,African-American,0,1,0,0,0,0.0,1.0,M,1,1,1,1,0,0,241,1,1
Male,35,African-American,0,4,0,0,7,-1.0,1.0,F,0,0,4,3,7,28,1057,0,0
Male,49,African-American,0,1,0,0,0,-1.0,1.0,M,1,0,1,1,0,3,296,1,1
Male,36,Caucasian,0,3,0,0,5,-1.0,1.0,F,1,0,3,2,5,0,61,1,1
Male,33,African-American,0,9,0,0,16,0.0,1.0,M,1,1,9,9,16,33,141,1,1
Female,58,Caucasian,0,2,0,0,1,-3.0,4.0,M,0,0,2,1,1,0,1012,0,0
Male,22,African-American,0,7,0,0,2,0.0,1.0,F,1,0,7,6,2,14,598,0,0
Male,28,Caucasian,0,3,0,0,2,3.0,18.0,F,1,1,3,3,2,0,3,1,1
Male,26,African-American,0,10,1,0,6,-1.0,1.0,F,1,1,10,9,6,3,18,1,1
Female,36,Caucasian,0,1,0,0,3,-2.0,2.0,F,1,0,1,1,3,0,352,1,1
Male,23,Caucasian,0,9,0,0,0,0.0,0.0,F,0,0,9,9,0,1,1090,0,0
Male,22,African-American,0,5,0,0,0,0.0,1.0,F,1,0,5,6,0,1,140,1,1
Male,25,African-American,0,9,1,0,10,410.0,1.0,F,1,0,9,6,10,0,410,1,1
Male,26,African-American,0,3,0,0,0,-1.0,0.0,F,0,0,3,3,0,1,1100,0,0
Male,25,African-American,0,5,0,0,1,0.0,1.0,F,0,0,5,6,1,0,884,0,0
Male,26,Caucasian,0,7,0,0,7,-125.0,1.0,F,1,0,7,5,7,0,127,1,1
Male,28,African-American,0,2,0,0,0,-1.0,1.0,M,1,0,2,3,0,0,605,1,1
Male,56,African-American,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,0,835,0,0
Male,51,Caucasian,0,2,0,0,3,-87.0,87.0,F,0,0,2,2,3,0,97,0,0
Male,36,African-American,0,4,0,0,0,-1.0,1.0,F,0,0,4,3,0,279,1084,0,0
Male,51,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,1,1117,0,0
Male,25,Caucasian,0,5,0,0,2,3.0,1.0,F,0,0,5,3,2,0,945,0,0
Male,22,African-American,0,6,1,0,1,3.0,1241.0,M,0,0,6,9,1,0,1178,0,0
Female,35,African-American,2,8,0,0,9,-1.0,1.0,F,0,0,8,7,9,173,1076,0,0
Male,24,Caucasian,0,5,0,0,0,-1.0,1.0,M,1,0,5,4,0,0,237,1,1
Male,66,African-American,0,2,0,0,5,-40.0,40.0,M,1,0,2,1,5,0,57,0,1
Male,27,African-American,0,4,0,0,6,-1.0,1.0,M,1,0,4,4,6,0,25,1,1
Male,22,Caucasian,0,9,1,0,2,0.0,0.0,F,1,1,9,7,2,1,108,1,1
Male,43,Caucasian,0,1,0,0,2,-41.0,41.0,F,0,0,1,1,2,0,1136,0,0
Male,22,African-American,0,6,0,0,2,-64.0,64.0,F,0,0,6,7,2,0,968,0,0
Male,31,African-American,0,10,0,0,4,67.0,35.0,M,1,1,10,8,4,0,66,1,1
Female,23,Caucasian,0,9,0,0,4,-1.0,1.0,M,1,0,9,5,4,132,158,1,1
Female,27,Caucasian,0,2,0,0,0,0.0,0.0,M,1,0,2,2,0,0,89,1,1
Male,31,African-American,0,9,0,0,8,-1.0,1.0,F,1,0,9,5,8,0,38,1,1
Male,61,African-American,0,8,0,0,29,-50.0,50.0,F,1,0,8,5,29,0,88,0,1
Male,25,Caucasian,0,7,0,1,3,-1.0,2.0,F,0,0,7,5,3,7,1089,0,0
Female,52,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,974,0,0
Female,24,Caucasian,0,5,0,0,0,-3.0,3.0,F,0,0,5,2,0,0,171,0,0
Male,50,African-American,1,10,0,0,13,160.0,356.0,M,1,0,10,5,13,0,160,0,1
Male,38,Caucasian,0,1,0,0,2,-1.0,1.0,F,0,0,1,1,2,0,937,0,0
Male,22,African-American,0,3,0,0,1,-66.0,67.0,F,0,0,3,5,1,0,907,0,0
Male,25,African-American,2,10,3,0,8,-230.0,46.0,F,0,0,10,9,8,0,529,0,0
Male,20,African-American,0,7,0,0,3,-1.0,1.0,F,1,0,7,10,3,20,34,1,1
Male,34,African-American,0,2,0,0,2,-1.0,1.0,F,0,0,2,1,2,0,900,0,0
Male,25,African-American,0,9,0,0,11,-1.0,1.0,M,1,0,9,7,11,29,167,1,1
Female,24,Caucasian,0,5,0,0,0,-1.0,1.0,F,0,0,5,4,0,0,203,0,0
Male,49,Caucasian,0,6,0,0,4,0.0,1.0,M,1,1,6,4,4,17,169,1,1
Male,27,African-American,0,10,0,0,15,-1.0,1.0,F,1,0,10,5,15,29,430,1,1
Male,28,African-American,0,5,0,0,10,-20.0,20.0,F,1,0,5,3,10,0,47,1,1
Male,33,African-American,0,5,0,0,15,3.0,735.0,M,1,0,5,2,15,0,19,1,1
Male,55,Caucasian,0,5,0,0,0,-1.0,1.0,F,0,0,5,1,0,0,1151,0,0
Male,25,Caucasian,0,4,0,1,1,3.0,662.0,F,0,0,4,6,1,0,910,0,0
Male,47,Caucasian,0,3,0,0,3,-1.0,1.0,M,1,0,3,2,3,12,209,1,1
Male,55,African-American,0,7,0,0,10,-1.0,1.0,M,1,1,7,4,10,3,25,1,1
Male,22,African-American,0,3,0,0,0,-1.0,1.0,F,1,0,3,5,0,0,69,1,1
Male,32,African-American,0,8,0,0,9,-1.0,1.0,F,1,0,8,8,9,111,945,1,0
Male,55,Caucasian,0,1,0,0,0,-1.0,1.0,F,1,0,1,1,0,0,1116,1,0
Male,23,African-American,0,5,0,0,3,0.0,1.0,M,0,0,5,6,3,6,960,0,0
Male,54,Caucasian,0,4,0,0,2,-29.0,29.0,F,1,1,4,2,2,0,262,1,1
Male,27,African-American,0,2,0,0,0,-1.0,1.0,M,1,1,2,3,0,0,449,1,1
Male,36,Caucasian,0,1,0,0,4,85.0,126.0,M,1,1,1,1,4,0,85,0,1
Female,29,African-American,0,7,0,0,5,0.0,1.0,F,1,0,7,3,5,1,1079,1,0
Female,45,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,733,0,0
Male,40,Caucasian,0,3,0,0,4,-1.0,1.0,F,1,1,3,5,4,32,466,1,1
Male,38,African-American,0,4,0,0,7,-1.0,1.0,F,1,1,4,4,7,6,72,0,1
Male,57,Caucasian,0,4,0,0,3,-176.0,176.0,F,0,0,4,2,3,0,996,0,0
Male,26,African-American,0,10,0,0,3,0.0,0.0,F,1,1,10,8,3,13,50,1,1
Female,37,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,0,1017,0,0
Female,42,African-American,0,6,0,0,0,3.0,57.0,M,1,0,6,2,0,0,382,1,1
Male,41,Caucasian,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,0,744,0,0
Male,57,African-American,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,0,1149,0,0
Male,34,African-American,0,9,0,0,3,-1.0,1.0,M,0,0,9,7,3,0,1067,0,0
Male,29,African-American,0,4,0,0,1,-1.0,1.0,F,1,1,4,5,1,0,337,1,1
Male,22,Caucasian,0,4,0,0,1,-8.0,9.0,F,1,0,4,5,1,0,126,0,0
Female,22,African-American,0,8,0,0,0,-1.0,1.0,M,1,0,8,9,0,0,379,1,1
Male,42,African-American,0,9,1,0,5,186.0,202.0,F,1,0,9,5,5,0,186,0,1
Male,21,African-American,0,4,0,0,0,-1.0,1.0,M,0,0,4,6,0,44,776,0,0
Male,56,Caucasian,0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,0,1153,0,0
Male,48,African-American,0,3,0,0,4,-1.0,1.0,F,0,0,3,3,4,0,1183,0,0
Male,27,Caucasian,0,6,0,0,2,-1.0,1.0,F,1,0,6,3,2,6,77,1,1
Male,23,African-American,0,6,0,1,5,0.0,1.0,F,1,0,6,5,5,1,217,0,1
Male,47,African-American,0,5,0,0,3,0.0,0.0,F,1,0,5,9,3,11,37,1,1
Male,33,African-American,0,3,1,0,6,-1.0,1.0,M,1,1,3,3,6,1,500,1,1
Male,58,Caucasian,0,1,0,0,1,-1.0,3376.0,F,0,0,1,1,1,1,1098,0,0
Female,33,African-American,0,5,0,0,1,-3.0,3.0,F,0,0,5,2,1,0,984,0,0
Female,40,African-American,0,5,0,0,2,-1.0,1.0,M,0,0,5,1,2,100,1159,0,0
Male,22,Caucasian,0,5,0,0,0,0.0,0.0,F,1,1,5,6,0,1,885,1,0
Male,39,Caucasian,0,3,0,0,2,-1.0,1.0,F,0,0,3,1,2,7,473,0,0
Female,23,African-American,0,8,0,0,3,-37.0,37.0,F,1,0,8,7,3,0,187,0,0
Male,35,Caucasian,0,1,0,1,1,0.0,1.0,F,0,0,1,1,1,0,1040,0,0
Male,43,African-American,0,6,0,0,7,-1.0,1.0,F,1,0,6,7,7,1,88,1,1
Male,38,African-American,1,8,0,4,14,3.0,933.0,F,0,0,8,4,14,0,779,0,0
Male,26,African-American,0,8,0,0,2,-1.0,1.0,F,1,0,8,8,2,0,36,1,1
Female,39,Caucasian,0,4,0,0,1,-1.0,1.0,F,0,0,4,4,1,6,799,0,0
Male,36,African-American,0,8,0,1,16,-1.0,1.0,M,1,0,8,3,16,0,451,1,1
Male,25,African-American,0,4,0,0,1,3.0,165.0,M,0,0,4,3,1,0,735,0,0
Male,21,Caucasian,0,4,0,0,0,-1.0,1.0,M,1,0,4,7,0,0,229,0,1
Male,25,African-American,0,9,0,0,3,3.0,276.0,M,1,0,9,5,3,0,392,1,1
Male,53,African-American,0,2,0,0,6,-1.0,1.0,F,1,0,2,2,6,0,808,1,0
Male,37,Caucasian,0,6,0,0,0,-5.0,5.0,F,0,0,6,3,0,0,288,0,0
Male,21,African-American,0,6,0,0,1,-1.0,1.0,F,1,0,6,6,1,1,205,1,1
Male,28,African-American,0,6,0,0,1,-1.0,1.0,F,0,0,6,4,1,0,886,0,0
Male,21,African-American,0,6,0,0,1,-1.0,1.0,F,0,0,6,7,1,156,1136,0,0
Male,32,African-American,0,10,0,0,2,3.0,1210.0,F,0,0,10,10,2,0,933,0,0
Male,56,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,2,0,5,1066,0,0
Male,30,Caucasian,0,3,0,0,3,-1.0,1.0,M,0,0,3,2,3,0,754,0,0
Male,27,Caucasian,0,8,0,0,0,-1.0,2.0,F,1,0,8,5,0,46,296,0,1
Male,27,African-American,0,8,0,0,1,-1.0,1.0,F,0,0,8,9,1,1,1061,0,0
Male,41,African-American,0,7,0,1,7,0.0,1.0,M,1,1,7,3,7,1,105,1,1
Female,30,African-American,0,3,0,0,7,-1.0,1.0,M,1,0,3,2,7,0,100,1,1
Male,32,African-American,0,8,1,3,7,-1.0,1.0,F,1,1,8,6,7,0,44,0,1
Male,26,Caucasian,0,5,0,0,7,-126.0,126.0,F,0,0,5,3,7,0,765,0,0
Male,31,African-American,0,4,0,0,0,3.0,0.0,M,0,0,4,2,0,0,1136,0,0
Male,32,African-American,0,4,0,0,3,-1.0,1.0,F,0,0,4,5,3,0,763,0,0
Female,34,Caucasian,0,5,0,0,5,-22.0,22.0,F,1,0,5,1,5,0,229,1,1
Male,46,African-American,0,1,0,0,3,-1.0,1.0,F,0,0,1,1,3,1,1054,0,0
Male,24,African-American,0,3,0,0,1,-1.0,1.0,F,1,1,3,3,1,0,350,1,1
Male,32,African-American,0,6,0,1,7,-1.0,1.0,F,1,0,6,7,7,50,282,0,1
Male,43,Caucasian,0,4,0,0,6,-1.0,1.0,F,1,0,4,1,6,9,17,1,1
Male,50,Caucasian,0,2,0,0,3,-1.0,1.0,F,0,0,2,1,3,11,860,0,0
Male,30,Caucasian,3,4,0,0,4,0.0,0.0,F,1,0,4,4,4,96,370,1,1
Male,37,African-American,0,7,0,0,3,-1.0,1.0,M,0,0,7,3,3,0,1043,0,0
Male,31,African-American,1,9,1,1,12,82.0,433.0,F,1,0,9,7,12,0,82,1,1
Male,21,Caucasian,0,6,0,0,1,-43.0,43.0,F,0,0,6,9,1,0,296,0,0
Male,40,Caucasian,0,4,0,0,3,0.0,0.0,M,0,0,4,3,3,40,812,0,0
Female,53,Caucasian,0,1,0,0,0,0.0,1.0,M,0,0,1,1,0,0,1169,0,0
Male,33,African-American,0,3,0,0,4,-1.0,1.0,M,0,0,3,1,4,0,740,0,0
Male,23,African-American,1,6,0,0,2,418.0,1.0,F,1,0,6,5,2,0,418,0,1
Female,22,African-American,0,4,0,0,0,-1.0,2.0,M,0,0,4,5,0,0,907,0,0
Male,27,African-American,0,3,0,0,2,-1.0,1.0,M,1,0,3,3,2,0,274,1,1
Male,25,African-American,0,8,0,0,5,-1.0,1.0,M,1,1,8,6,5,3,62,1,1
Male,24,Caucasian,0,2,0,0,2,-1.0,1.0,F,0,0,2,4,2,0,932,0,0
Female,24,African-American,0,5,0,0,2,0.0,1.0,F,1,0,5,4,2,3,460,1,1
Female,26,African-American,0,7,0,0,1,0.0,0.0,F,0,0,7,6,1,2,1147,0,0
Male,56,African-American,0,4,0,0,9,3.0,178.0,F,0,0,4,2,9,0,1128,0,0
Female,26,African-American,0,10,0,0,3,-1.0,1.0,F,1,0,10,8,3,0,31,1,1
Male,26,African-American,0,8,0,1,7,212.0,64.0,M,1,0,8,7,7,0,212,0,1
Male,20,Caucasian,0,4,0,0,0,-1.0,1.0,F,1,0,4,7,0,1,397,1,1
Male,27,African-American,0,6,0,0,4,0.0,1.0,M,1,0,6,5,4,0,190,1,1
Male,24,Caucasian,0,3,0,0,1,-1.0,1.0,F,1,1,3,4,1,0,25,1,1
Male,26,African-American,0,7,0,0,8,0.0,0.0,F,1,0,7,5,8,1,702,0,1
Male,26,Caucasian,0,5,0,0,5,-1.0,1.0,M,0,0,5,6,5,5,862,0,0
Male,65,Caucasian,0,6,0,0,3,3.0,185.0,F,0,0,6,1,3,0,1169,0,0
Female,33,Caucasian,0,6,0,0,5,-37.0,37.0,M,1,0,6,4,5,0,395,1,1
Male,64,African-American,0,6,0,0,13,-28.0,28.0,M,0,0,6,2,13,0,927,0,0
Male,24,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,0,2,3,0,0,201,0,0
Male,35,African-American,0,6,0,0,29,-101.0,101.0,F,0,0,6,8,29,0,905,0,0
Female,57,Caucasian,0,1,0,0,0,-5.0,5.0,M,0,0,1,1,0,0,1129,0,0
Female,46,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,1,14,0,0
Male,56,African-American,0,5,0,0,16,-1.0,1.0,F,0,0,5,2,16,0,431,0,0
Female,39,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,0,2,1,0,0,875,0,0
Male,68,Caucasian,0,1,0,0,4,-1.0,36.0,M,0,0,1,1,4,10,781,0,0
Female,22,African-American,0,9,0,0,5,-42.0,15.0,F,1,0,9,6,5,0,140,1,1
Male,28,African-American,0,3,0,0,1,-1.0,1.0,M,1,1,3,3,1,0,332,1,1
Male,39,African-American,0,6,0,0,19,-1.0,1.0,M,1,0,6,1,19,0,1,0,1
Male,38,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,947,0,0
Female,25,African-American,0,10,0,0,3,-23.0,23.0,M,0,0,10,8,3,0,795,0,0
Male,25,Caucasian,0,5,0,1,2,0.0,1.0,F,0,0,5,4,2,1,81,0,0
Male,21,African-American,0,7,0,0,3,-1.0,1.0,F,1,0,7,6,3,9,35,1,1
Male,31,Caucasian,0,5,0,0,2,0.0,0.0,F,0,0,5,5,2,16,1109,0,0
Male,33,African-American,0,6,0,0,3,-1.0,1.0,F,1,0,6,2,3,6,125,1,1
Male,26,African-American,0,10,0,0,20,0.0,0.0,F,1,0,10,10,20,44,48,1,1
Male,31,African-American,0,7,0,0,2,3.0,859.0,F,0,0,7,4,2,0,1102,0,0
Female,35,African-American,0,8,0,0,13,0.0,1.0,F,0,0,8,5,13,2,1115,0,0
Male,34,African-American,0,8,6,1,19,-1.0,1.0,M,0,0,8,4,19,0,840,0,0
Female,42,African-American,0,2,0,0,1,-1.0,1.0,F,0,0,2,1,1,0,892,0,0
Male,26,African-American,1,10,2,0,9,-1.0,1.0,F,1,0,10,6,9,1,248,1,1
Male,24,Caucasian,0,9,0,0,1,-60.0,60.0,F,0,0,9,8,1,0,738,0,0
Male,36,African-American,0,6,0,0,2,-1.0,1.0,F,1,0,6,6,2,2,148,1,1
Male,41,African-American,1,10,1,0,24,-1.0,1.0,F,1,1,10,3,24,0,12,0,1
Male,27,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,0,2,3,0,0,971,0,0
Male,45,Caucasian,0,1,0,0,3,-23.0,24.0,F,1,0,1,1,3,0,175,1,1
Male,34,Caucasian,0,2,0,0,5,0.0,0.0,F,1,0,2,2,5,1,303,0,0
Male,25,Caucasian,0,8,1,0,6,0.0,1.0,F,1,1,8,6,6,0,645,1,1
Male,24,African-American,0,5,0,0,2,-1.0,1.0,M,1,0,5,4,2,0,688,1,1
Male,27,African-American,0,7,0,0,2,-1.0,169.0,F,0,0,7,6,2,82,874,0,0
Male,25,African-American,0,3,0,0,3,3.0,176.0,F,0,0,3,3,3,0,1044,0,0
Male,30,Caucasian,0,4,0,1,2,0.0,0.0,M,1,0,4,4,2,0,356,0,1
Male,22,Caucasian,0,8,2,0,3,-1.0,1.0,F,1,0,8,6,3,0,228,1,1
Male,27,African-American,0,5,0,0,0,-1.0,1.0,F,0,0,5,6,0,0,485,0,0
Male,41,African-American,0,5,0,0,19,29.0,267.0,F,1,0,5,9,19,0,29,0,1
Male,30,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,2,0,0,1168,0,0
Male,24,African-American,0,8,0,0,3,-1.0,1.0,F,1,0,8,7,3,75,445,0,0
Male,39,African-American,0,1,0,0,0,-1.0,1.0,M,1,1,1,1,0,0,946,1,0
Male,32,African-American,0,6,0,0,6,55.0,347.0,F,1,1,6,4,6,0,55,1,1
Female,32,African-American,0,2,0,0,3,-1.0,1.0,F,1,0,2,2,3,0,69,1,1
Female,29,Caucasian,0,6,0,0,0,-1.0,1.0,F,1,0,6,4,0,0,283,1,1
Male,26,African-American,0,10,1,0,24,0.0,1.0,F,1,1,10,7,24,0,223,0,1
Male,24,African-American,0,6,0,0,2,0.0,0.0,F,1,0,6,5,2,1,261,1,1
Male,20,African-American,1,10,1,1,4,14.0,135.0,F,1,1,10,7,4,0,13,1,1
Male,25,African-American,0,6,0,1,1,-1.0,1.0,M,1,0,6,5,1,0,39,1,1
Female,31,Caucasian,0,4,0,0,0,-1.0,1.0,F,1,0,4,2,0,0,194,0,1
Male,25,African-American,0,5,0,0,0,0.0,1.0,M,1,0,5,5,0,0,62,1,1
