sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,v_decile_score,decile_score_again
Male,28,African-American,0,0,0,9,-1.0,1.0,F,0,O,0,8,9
Male,22,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,4,4
Male,31,African-American,0,0,0,2,-1.0,1.0,M,0,O,0,6,4
Male,37,Caucasian,0,0,0,0,-2.0,2.0,M,0,O,0,2,1
Male,27,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,4,2
Male,49,African-American,0,0,0,15,-137.0,137.0,M,0,O,0,2,7
Male,22,African-American,0,0,0,2,-22.0,23.0,F,1,M,0,4,4
Male,49,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,4,5
Male,28,Caucasian,0,0,0,5,-1.0,1.0,F,0,O,0,4,8
Male,59,Caucasian,0,0,0,2,-19.0,19.0,F,0,O,0,1,1
Male,65,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Female,33,African-American,0,0,0,0,-1.0,1.0,F,1,F,0,7,9
Male,39,Caucasian,0,0,0,21,-216.0,216.0,F,0,O,0,10,10
Female,43,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,1,3
Male,25,Caucasian,0,0,0,5,-1.0,1.0,F,1,M,0,5,4
Male,36,African-American,3,0,2,19,90.0,159.0,M,1,F,0,6,10
Male,23,African-American,0,0,0,3,-1.0,1.0,F,1,M,0,5,5
Female,43,Caucasian,0,0,0,3,9.0,10.0,M,1,M,1,1,2
Male,56,Caucasian,0,0,0,9,-24.0,24.0,M,1,M,0,1,1
Female,20,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,6,8
Male,50,African-American,0,0,0,2,-28.0,6.0,O,1,M,0,1,5
Female,54,Caucasian,0,0,0,1,-4.0,4.0,M,0,O,0,1,2
Male,23,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,8,6
Male,20,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,8,10
Female,36,African-American,0,0,0,3,0.0,1.0,F,1,M,0,4,6
Male,56,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,1,4
Male,25,African-American,0,0,0,28,-55.0,53.0,M,1,M,0,8,9
Male,25,African-American,1,0,0,2,-1.0,1.0,F,1,M,0,7,9
Female,42,Caucasian,0,0,0,1,-1.0,1.0,F,1,M,0,1,3
Male,34,African-American,0,2,0,9,0.0,80.0,M,1,M,1,9,10
Male,48,African-American,0,0,0,4,-1.0,1.0,F,0,O,0,3,6
Male,34,African-American,1,0,0,21,-1.0,1.0,M,1,M,1,10,10
Male,28,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,2
Male,32,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,2,3
Male,55,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,1,3
Female,31,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,1,1
Female,29,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,2,2
Female,24,African-American,0,0,0,4,-1.0,1.0,F,1,F,0,8,9
Female,25,Caucasian,0,0,0,0,0.0,1.0,F,1,F,0,4,4
Female,32,Caucasian,0,0,1,4,-1.0,1.0,F,0,O,0,1,2
Male,37,African-American,0,0,0,20,0.0,0.0,F,1,M,0,5,9
Male,20,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,9,10
Male,24,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,4,3
Male,48,African-American,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,25,African-American,1,2,0,9,43.0,20.0,F,1,F,1,9,9
Male,35,African-American,0,0,0,1,0.0,0.0,F,0,O,0,1,2
Male,57,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,1,4
Male,21,African-American,0,0,0,1,-1.0,1.0,F,1,F,0,6,4
Male,42,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Female,21,African-American,0,0,0,0,-1.0,1.0,F,1,F,0,9,10
Male,21,African-American,0,1,0,1,-1.0,1.0,F,0,O,0,7,5
Male,39,African-American,0,1,0,15,-1.0,1.0,F,0,O,0,2,9
Male,22,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,3,2
Male,32,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,5,7
Male,44,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Female,27,Caucasian,0,0,0,0,-1.0,1.0,F,1,F,0,2,2
Male,22,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,4,2
Male,28,African-American,0,0,0,4,0.0,1.0,F,0,O,0,5,5
Male,26,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,3,2
Male,34,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,2
Male,34,African-American,0,0,0,14,-11.0,11.0,F,0,O,0,4,7
Male,22,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,9,9
Male,56,African-American,0,0,0,17,-25.0,25.0,M,0,O,0,6,6
Male,40,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,1,1
Male,44,Caucasian,0,0,0,5,0.0,0.0,F,0,O,0,1,2
Male,57,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,2
Male,22,African-American,0,0,1,0,-1.0,1.0,F,1,F,0,9,8
Female,36,African-American,0,0,0,6,-520.0,520.0,M,0,O,0,2,5
Male,34,African-American,0,0,0,0,0.0,1.0,F,0,O,0,4,3
Male,33,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,4,6
Male,24,African-American,0,0,0,7,-1.0,1.0,F,1,F,0,7,8
Male,20,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,7,4
Male,35,Caucasian,0,0,0,2,-50.0,50.0,F,0,O,0,5,9
Male,60,African-American,0,0,0,13,-13.0,13.0,F,0,O,0,1,3
Female,22,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,7,5
Female,27,African-American,0,0,0,12,-1.0,1.0,F,0,O,0,5,7
Male,48,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,72,Caucasian,0,0,0,7,-1.0,2.0,F,0,O,0,1,4
Male,33,African-American,0,0,0,3,-1.0,1.0,F,1,M,0,2,5
Male,24,African-American,0,0,0,1,-1.0,2.0,F,1,M,0,4,4
Female,38,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,2,7
Male,60,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,24,Caucasian,0,0,0,3,-1.0,1.0,F,1,M,0,4,5
Male,30,African-American,0,0,0,1,-5.0,5.0,M,0,O,0,6,4
Male,36,African-American,0,0,0,7,-1.0,1.0,F,0,O,0,9,10
Female,43,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,6
Male,50,Caucasian,0,0,0,3,501.0,236.0,F,0,O,0,4,9
Male,45,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,1,1
Male,45,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,1,1
Male,31,Caucasian,0,0,0,1,0.0,1.0,M,1,M,0,1,1
Male,40,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,50,Caucasian,0,0,0,1,-4.0,4.0,F,0,O,0,1,1
Female,42,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,3,8
Male,41,African-American,0,0,0,7,0.0,0.0,F,0,O,0,1,4
Male,34,Caucasian,0,0,1,5,-1.0,2.0,F,1,F,0,5,6
Female,46,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,26,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,6,9
Female,28,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,3,6
Male,27,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,2,2
Male,30,African-American,0,0,0,1,-48.0,48.0,F,0,O,0,2,1
Male,23,Caucasian,0,0,2,2,0.0,0.0,F,1,M,0,9,9
Male,21,Caucasian,0,0,1,1,-1.0,1.0,F,1,M,0,7,6
Male,45,African-American,0,0,0,1,-70.0,70.0,F,0,O,0,8,9
Female,22,African-American,0,1,0,2,-1.0,1.0,M,1,M,0,8,8
Female,22,Caucasian,0,0,1,5,-1.0,1.0,F,0,O,0,4,9
Male,29,African-American,0,0,0,6,-1.0,1.0,F,1,F,0,4,8
Female,32,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,2,7
Male,43,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Female,30,African-American,0,0,0,0,-2.0,2.0,M,0,O,0,2,2
Male,45,Caucasian,0,0,0,3,-1.0,1.0,M,1,M,1,2,3
Female,24,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,4,4
Male,31,Caucasian,0,0,0,4,0.0,0.0,F,1,M,0,8,8
Male,56,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,42,African-American,0,0,0,19,-1.0,1.0,F,0,O,0,10,8
Male,21,African-American,0,0,0,0,0.0,1.0,F,0,O,0,9,7
Male,24,African-American,0,4,0,14,-1.0,1.0,F,1,F,1,10,10
Male,38,African-American,0,0,0,11,-1.0,1.0,F,0,O,0,2,6
Male,51,African-American,0,0,0,22,-1.0,1.0,F,1,F,0,2,9
Male,22,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,5,3
Male,28,African-American,0,0,0,5,-1.0,1.0,M,0,O,0,6,8
Male,33,Caucasian,0,0,0,3,0.0,0.0,F,0,O,0,4,5
Male,47,African-American,0,0,1,19,-1.0,1.0,F,1,F,0,3,8
Male,51,African-American,0,0,0,0,-1.0,1.0,M,1,M,0,1,4
Male,25,Caucasian,0,0,0,1,0.0,0.0,M,0,O,0,4,3
Male,55,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,30,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,33,Caucasian,0,0,0,0,0.0,0.0,F,1,M,1,3,6
Male,35,African-American,0,0,0,5,-1.0,1.0,F,1,F,1,3,4
Male,39,African-American,0,0,0,0,0.0,0.0,M,0,O,0,2,4
Male,20,African-American,13,0,1,13,-1.0,1.0,F,0,O,0,8,10
Female,33,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,2,2
Male,65,African-American,0,0,0,11,0.0,2231.0,F,0,O,0,4,10
Male,29,Caucasian,0,0,0,7,-15.0,15.0,F,0,O,0,6,6
Female,37,African-American,0,0,0,4,0.0,1.0,M,0,O,0,3,5
Female,33,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,5,7
Male,27,African-American,0,0,0,2,-1.0,1.0,F,1,M,0,7,7
Female,29,African-American,0,0,0,9,-1.0,1.0,F,1,F,0,5,7
Male,45,African-American,0,0,0,14,133.0,497.0,F,0,O,0,2,7
Male,24,African-American,0,0,3,3,-1.0,1.0,F,1,M,1,9,10
Male,43,African-American,0,0,0,5,-1.0,1.0,F,0,O,0,5,9
Male,31,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,2,5
Female,50,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,3,2
Male,42,African-American,0,0,0,10,0.0,1.0,F,0,O,0,6,9
Male,37,African-American,0,0,0,11,-1.0,1.0,M,1,M,1,3,7
Male,53,African-American,0,0,0,13,-1.0,1.0,F,0,O,0,6,7
Male,43,African-American,0,0,0,4,-39.0,39.0,F,1,M,0,1,1
Male,26,African-American,0,0,0,4,0.0,0.0,F,1,M,0,5,8
Male,28,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,2
Male,19,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,6,3
Male,37,African-American,0,0,0,0,0.0,0.0,F,0,O,0,1,1
Female,30,Caucasian,0,0,0,1,-27.0,27.0,M,0,O,0,2,3
Male,27,African-American,0,0,0,6,0.0,0.0,F,1,M,0,6,7
Male,39,Caucasian,0,0,0,9,-1.0,1.0,F,1,M,0,3,5
Male,37,Caucasian,0,0,0,4,0.0,0.0,M,1,M,1,3,4
Male,22,Caucasian,0,0,0,3,0.0,1.0,M,1,F,0,6,10
Male,42,African-American,0,0,0,1,-10.0,10.0,M,0,O,0,1,1
Male,25,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,4,6
Female,28,Caucasian,0,0,0,0,-2.0,2.0,M,0,O,0,2,6
Male,25,African-American,0,0,0,0,-1.0,1.0,M,1,M,0,3,5
Male,58,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,1
Male,22,Caucasian,0,0,0,2,-3.0,3.0,F,0,O,0,4,5
Female,29,Caucasian,0,0,0,1,-2.0,2.0,M,1,F,0,3,5
Male,33,African-American,0,0,0,8,0.0,0.0,F,0,O,0,3,5
Male,38,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,21,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,7,7
Male,38,Caucasian,0,0,0,2,-21.0,21.0,F,0,O,0,2,3
Male,20,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,10,10
Male,59,African-American,0,0,0,22,-1.0,1.0,F,1,F,0,6,6
Male,33,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,57,African-American,0,0,0,9,0.0,90.0,F,0,O,0,5,5
Male,53,Caucasian,0,0,0,0,-1.0,1.0,M,1,M,0,2,2
Male,33,African-American,0,0,0,2,-1.0,1.0,F,1,M,1,7,8
Female,45,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,45,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,1
Male,58,Caucasian,0,0,0,1,-1.0,2.0,M,0,O,0,1,1
Male,51,Caucasian,0,0,0,1,0.0,1.0,M,0,O,0,1,1
Female,20,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,8,10
Male,25,African-American,0,0,2,11,126.0,502.0,F,1,F,0,8,9
Male,53,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,2,4
Male,55,Caucasian,0,0,0,5,-1.0,753.0,F,0,O,0,4,3
Male,32,Caucasian,0,0,0,0,-1.0,1.0,M,1,M,0,8,6
Female,25,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,3,4
Male,44,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,2,1
Male,27,African-American,0,0,0,7,0.0,1.0,F,0,O,0,8,10
Male,35,African-American,0,0,0,6,-1.0,1.0,F,1,F,1,6,8
Male,39,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,1
Male,58,Caucasian,0,0,0,1,0.0,1180.0,M,0,O,0,1,1
Female,25,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,6,6
Female,42,Caucasian,0,0,0,5,-1.0,1.0,M,1,F,0,1,4
Male,37,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,2,2
Male,39,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Female,52,Caucasian,0,0,0,3,-25.0,25.0,M,0,O,0,1,1
Male,42,African-American,0,0,0,10,-1.0,1.0,F,0,O,0,4,7
Male,42,Caucasian,0,0,0,4,-1.0,1.0,F,1,M,0,2,1
Male,52,African-American,3,0,0,23,-1.0,0.0,F,0,O,0,2,5
Male,24,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,8,9
Male,35,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,23,African-American,0,0,0,6,0.0,0.0,F,1,M,1,7,6
Female,42,African-American,0,0,0,0,-1.0,1.0,M,1,M,0,1,1
Male,36,Caucasian,0,0,0,7,-1.0,487.0,M,0,O,0,6,6
Female,28,Caucasian,0,0,0,2,-36.0,36.0,F,0,O,0,2,3
Male,28,African-American,0,0,0,5,0.0,1.0,F,0,O,0,4,4
Male,38,Caucasian,0,0,0,12,-1.0,1.0,F,0,O,0,3,5
Female,43,African-American,0,0,0,2,-1.0,1.0,F,1,F,0,1,2
Male,45,African-American,0,0,0,6,-1.0,1.0,F,0,O,0,2,2
Male,42,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,5,5
Female,25,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,3,3
Male,25,Caucasian,2,12,7,19,-1.0,1.0,F,0,O,0,9,8
Male,32,African-American,0,0,0,7,0.0,0.0,F,1,F,1,9,9
Male,21,African-American,0,0,0,0,0.0,1.0,F,1,M,0,7,6
Female,35,Caucasian,0,0,0,1,-30.0,30.0,M,0,O,0,2,5
Male,37,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,3,5
Male,33,African-American,0,3,1,21,-1.0,1.0,F,0,O,0,8,10
Male,28,African-American,0,0,0,14,0.0,0.0,F,0,O,0,3,2
Male,33,Caucasian,0,0,0,2,-2.0,2.0,F,0,O,0,1,2
Female,33,African-American,0,0,0,2,0.0,0.0,F,0,O,0,1,2
Female,51,Caucasian,0,0,0,4,-11.0,11.0,F,0,O,0,1,3
Male,39,Caucasian,0,0,0,3,-1.0,1.0,F,1,F,0,2,4
Male,40,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,8,7
Male,32,African-American,0,0,0,17,0.0,0.0,F,1,M,0,2,8
Male,18,Caucasian,5,0,0,4,85.0,32.0,F,1,F,0,8,8
Male,32,Caucasian,0,0,0,3,0.0,1.0,F,1,F,0,2,6
Male,32,African-American,0,0,0,10,-1.0,1.0,F,1,M,0,2,6
Male,47,Caucasian,0,0,0,5,0.0,0.0,M,1,F,1,2,3
Female,23,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,5,7
Male,63,Caucasian,0,0,0,10,0.0,0.0,F,1,M,1,1,4
Male,38,African-American,0,1,0,16,-1.0,1.0,F,1,F,1,10,9
Male,24,African-American,0,0,0,5,-1.0,1.0,F,0,O,0,9,9
Male,32,African-American,0,0,0,6,-1.0,1.0,M,1,M,0,4,5
Male,31,African-American,0,0,0,4,-1.0,1.0,F,1,F,1,3,8
Male,25,Caucasian,0,0,1,0,-1.0,1.0,M,0,O,0,4,3
Male,23,African-American,0,0,0,0,0.0,1.0,F,0,O,0,3,3
Female,47,Caucasian,0,0,0,0,-3.0,3.0,M,0,O,0,1,1
Male,33,Caucasian,0,0,0,1,-1.0,1.0,F,1,M,0,4,8
Male,35,African-American,0,0,0,5,-1.0,1.0,F,0,O,0,5,8
Male,22,Caucasian,0,0,0,1,-11.0,11.0,F,1,M,0,5,4
Male,28,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,7,7
Male,26,Caucasian,0,0,0,1,318.0,177.0,M,0,O,0,4,3
Male,40,Caucasian,0,0,0,0,-1.0,1.0,M,1,M,0,1,1
Male,36,African-American,10,0,0,14,-1.0,1.0,F,1,M,0,5,7
Male,46,African-American,0,0,0,1,-9.0,9.0,F,0,O,0,1,1
Female,65,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,44,Caucasian,0,0,0,4,-231.0,231.0,M,1,M,0,5,5
Female,22,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,4,3
Female,26,Caucasian,0,0,0,4,-2.0,2.0,F,1,M,0,3,3
Female,29,Caucasian,0,0,0,3,-1.0,318.0,M,0,O,0,4,7
Male,35,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,1,2
Male,31,African-American,0,0,0,3,-118.0,119.0,F,0,O,0,2,1
Male,44,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,56,African-American,0,0,0,7,-167.0,167.0,F,0,O,0,4,4
Male,25,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,2,2
Male,28,African-American,0,0,0,1,0.0,0.0,F,0,O,0,3,2
Male,34,African-American,0,0,0,2,-1.0,1.0,M,0,O,0,1,1
Male,52,Caucasian,0,0,0,2,0.0,0.0,F,1,F,0,1,9
Male,29,African-American,0,0,0,1,0.0,17.0,F,0,O,0,6,8
Male,33,African-American,0,1,0,5,-1.0,1.0,F,0,O,0,2,4
Male,23,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,4,3
Male,34,African-American,0,0,0,5,-1.0,1.0,F,0,O,0,2,1
Male,33,African-American,0,0,0,1,-1.0,1.0,M,1,M,0,2,1
Male,20,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,6,4
Male,21,African-American,0,1,2,1,-1.0,1.0,F,0,O,0,9,7
Male,36,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,2
Male,19,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,10,10
Male,46,African-American,0,0,0,9,-1.0,1.0,F,0,O,0,2,4
Male,22,African-American,0,0,0,2,250.0,105.0,M,1,M,1,6,6
Male,57,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,3,4
Male,22,African-American,0,0,1,2,0.0,0.0,F,1,M,0,6,3
Female,48,Caucasian,0,0,0,1,-1.0,1.0,M,1,M,0,1,1
Male,40,African-American,0,0,0,21,-1.0,1.0,F,0,O,0,3,5
Female,30,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,1,2
Male,21,Caucasian,0,1,0,4,-1.0,1.0,M,1,F,1,6,7
Female,39,African-American,0,2,0,22,-1.0,1.0,F,1,M,1,3,10
Male,27,Caucasian,0,0,0,13,-175.0,89.0,F,1,F,0,3,6
Female,33,Caucasian,0,0,0,0,-1.0,1.0,M,1,M,0,3,6
Male,24,African-American,0,0,0,0,0.0,2.0,F,0,O,0,4,3
Male,22,African-American,0,0,0,1,0.0,585.0,M,0,O,0,7,8
Male,43,African-American,0,0,0,0,-1.0,1.0,F,1,M,0,1,1
Female,45,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,28,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,4,3
Male,51,African-American,0,0,0,3,-18.0,18.0,F,0,O,0,2,3
Female,35,African-American,0,0,0,2,-95.0,95.0,F,1,M,0,1,2
Male,31,African-American,0,0,0,9,-1.0,1.0,M,1,M,0,3,7
Male,27,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,3,2
Male,32,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,3,2
Male,49,Caucasian,0,0,0,0,-3.0,3.0,M,0,O,0,1,1
Female,44,African-American,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,29,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,2,3
Male,29,African-American,0,0,0,1,-52.0,52.0,F,0,O,0,2,1
Female,52,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,23,African-American,0,1,0,2,-1.0,1.0,F,1,F,0,5,6
Male,55,African-American,0,0,0,12,-69.0,70.0,F,1,F,1,2,6
Male,28,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,4,5
Male,19,African-American,0,0,0,1,-3.0,3.0,F,0,O,0,7,3
Male,30,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,5,4
Male,34,African-American,0,0,0,13,-1.0,1.0,F,1,M,0,1,4
Male,56,Caucasian,0,0,0,2,-39.0,39.0,F,0,O,0,1,1
Male,33,African-American,0,0,0,4,0.0,1.0,F,0,O,0,2,6
Male,28,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,3,2
Female,42,African-American,0,0,0,5,0.0,0.0,M,0,O,0,4,7
Male,29,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,8,8
Male,38,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,37,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,3
Female,33,Caucasian,0,0,0,0,-1.0,1.0,M,1,M,0,1,1
Male,40,African-American,0,0,0,0,-6.0,6.0,F,0,O,0,1,1
Male,51,African-American,1,0,1,19,-1.0,1.0,F,0,O,0,4,9
Female,42,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,3,9
Male,35,African-American,0,0,0,1,0.0,1613.0,M,0,O,0,1,2
Male,65,African-American,0,0,0,7,-1.0,1.0,M,0,O,0,1,5
Female,32,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,1,1
Female,38,Caucasian,0,0,0,5,11.0,15.0,F,0,O,0,1,3
Male,23,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,8,7
Male,38,Caucasian,0,0,0,5,-2.0,3.0,F,1,F,0,2,7
Male,35,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,3,4
Male,57,Caucasian,0,0,0,1,-26.0,26.0,F,0,O,0,1,1
Male,26,Caucasian,0,0,0,1,0.0,1.0,F,0,O,0,3,3
Female,36,African-American,2,0,0,4,-1.0,1.0,M,1,M,1,3,6
Female,25,African-American,0,0,0,7,-1.0,1.0,F,0,O,0,3,4
Female,31,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,2,4
Male,40,Caucasian,0,0,0,2,0.0,1.0,F,0,O,0,2,2
Male,35,Caucasian,0,0,0,3,-1.0,1.0,F,1,M,1,3,5
Male,33,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Female,26,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,5,8
Male,47,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,22,Caucasian,0,0,0,0,0.0,1.0,F,0,O,0,6,7
Male,35,Caucasian,0,0,0,1,-15.0,16.0,M,1,M,0,1,4
Female,36,African-American,0,0,0,1,-1.0,1.0,F,1,M,1,2,3
Female,25,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,3,3
Male,38,Caucasian,0,0,0,1,-38.0,38.0,F,0,O,0,2,4
Male,58,Caucasian,0,0,0,2,343.0,316.0,F,0,O,0,6,8
Male,34,African-American,0,0,0,7,-245.0,110.0,M,0,O,0,2,3
Male,51,Caucasian,0,0,0,6,0.0,0.0,F,1,F,0,2,3
Male,29,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,4,6
Male,58,African-American,0,0,0,20,-138.0,127.0,F,0,O,0,4,9
Male,24,African-American,0,0,4,8,-1.0,1.0,F,1,F,0,8,8
Male,32,Caucasian,0,0,0,0,-1.0,1.0,F,1,F,0,1,2
Female,39,African-American,0,0,0,1,-15.0,15.0,F,0,O,0,1,4
Male,43,African-American,0,0,0,8,-1.0,1.0,F,1,M,0,5,7
Male,45,African-American,1,0,1,20,-1.0,0.0,M,1,F,0,2,7
Male,42,African-American,0,0,0,10,-1.0,17.0,M,1,M,1,1,5
Male,22,African-American,0,0,0,1,-1.0,1.0,F,1,F,0,5,7
Male,49,African-American,0,0,0,4,-26.0,26.0,F,0,O,0,1,4
Male,42,African-American,0,0,0,0,-3.0,4.0,F,1,F,0,1,1
Male,40,Caucasian,0,0,0,0,-1.0,1.0,M,1,F,1,10,8
Male,40,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,25,African-American,0,1,0,2,-1.0,1.0,F,1,F,0,3,7
Male,25,Caucasian,0,0,0,0,-1.0,2.0,M,1,M,0,3,5
Male,23,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,7,5
Male,21,Caucasian,0,0,0,2,-1.0,1.0,F,1,F,0,7,7
Male,31,Caucasian,0,0,0,3,0.0,0.0,M,0,O,0,4,5
Female,37,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Female,36,African-American,0,0,0,1,-4.0,4.0,M,0,O,0,1,2
Female,28,African-American,0,0,0,0,0.0,0.0,M,0,O,0,2,2
Male,24,African-American,0,0,0,11,-1.0,1.0,F,1,M,0,5,9
Male,45,Caucasian,0,0,0,0,0.0,0.0,F,0,O,0,1,1
Male,23,African-American,0,0,0,2,-1.0,1.0,M,1,M,0,4,4
Male,39,African-American,0,0,0,7,0.0,1.0,F,1,F,1,6,8
Male,25,African-American,0,1,1,2,0.0,0.0,M,0,O,0,2,2
Male,25,Caucasian,0,0,0,2,-63.0,63.0,F,0,O,0,4,4
Male,24,African-American,0,1,0,1,-1.0,1.0,F,0,O,0,4,2
