age,workclass,fnlwgt,education,marital-status,occupation,race,sex,capitalgain,capitalloss,hoursperweek,native-country,target
1,2,27494,1,2,10,3,1,0,0,3,0,1
2,2,338320,0,1,3,0,1,0,0,2,8,0
3,2,199688,5,1,1,0,1,0,0,2,0,0
2,2,96635,1,0,1,2,1,0,0,3,0,0
0,2,165064,5,0,2,0,1,0,0,2,0,0
4,5,109856,0,1,1,0,1,4,0,3,0,1
1,2,82393,1,0,10,2,1,0,0,2,0,0
1,2,209538,12,1,8,0,1,0,0,2,0,0
1,2,209891,5,0,2,1,1,0,0,3,0,0
1,1,56026,0,1,5,0,1,0,0,2,0,0
1,2,210844,6,1,1,0,1,0,0,2,5,0
2,2,117158,5,1,10,0,1,0,0,2,0,1
2,2,193144,1,2,4,0,0,0,0,2,0,0
0,1,137578,1,0,4,0,1,0,0,3,0,0
0,2,234108,6,0,2,0,1,0,0,1,0,0
2,2,155767,1,4,8,0,1,0,0,2,0,0
4,2,110820,1,2,10,0,1,0,0,2,0,1
2,2,403276,1,1,10,0,1,0,0,2,0,0
3,2,123092,1,6,8,0,0,0,0,2,0,0
1,2,165673,1,1,5,0,1,0,0,2,0,0
4,5,182131,5,1,1,0,1,4,0,0,0,1
2,2,204415,0,1,5,0,1,0,0,3,0,1
1,1,92531,1,2,10,0,1,0,0,2,0,0
0,0,157028,0,0,1,0,1,0,0,2,0,0
0,2,228649,1,0,4,0,1,0,0,2,0,0
0,2,147253,5,0,4,0,1,0,0,0,0,0
1,2,160784,12,1,10,0,1,0,0,2,0,0
1,4,163189,5,1,4,0,1,0,0,2,0,0
1,2,146343,1,0,4,1,0,0,0,1,0,0
0,2,225811,1,0,5,0,0,0,0,1,0,0
4,2,374108,5,2,3,0,0,0,0,2,0,0
1,2,93930,1,2,8,0,1,0,0,2,0,0
0,2,412248,6,0,4,0,0,0,0,1,0,0
1,2,427474,4,1,4,0,1,0,0,2,4,0
4,0,160158,5,1,7,0,1,0,0,0,0,0
1,2,159603,6,0,0,0,0,0,0,1,0,0
3,1,101017,1,1,1,0,1,0,0,1,0,0
1,4,163862,1,1,6,0,1,0,0,3,0,0
1,6,212588,5,1,7,0,1,0,0,4,0,0
2,0,321943,8,1,3,0,1,0,0,2,0,1
0,2,317702,4,0,4,1,0,0,0,2,0,0
3,2,287480,3,1,9,0,1,0,0,2,0,1
1,2,168514,6,1,1,0,0,0,0,2,0,0
0,2,88642,5,0,5,0,1,0,0,0,0,0
1,2,227104,5,2,5,0,1,0,0,1,0,0
1,2,157289,5,1,10,0,1,0,0,2,0,0
4,2,213321,1,1,3,0,1,0,0,2,0,1
3,2,294907,11,1,8,0,1,0,0,2,4,0
1,2,251411,5,2,0,0,0,0,0,2,0,0
0,2,183594,5,0,6,0,1,0,0,2,0,0
1,2,189565,1,0,1,0,1,1,0,3,0,0
3,2,217802,5,1,0,1,1,0,0,1,0,0
0,2,388156,5,0,3,0,1,0,0,1,0,0
3,2,447555,12,1,6,1,1,0,0,2,0,0
1,2,204098,12,0,10,0,1,0,0,1,0,0
2,2,193882,5,0,0,0,1,0,0,3,0,0
3,0,49595,3,2,11,0,1,0,0,4,0,0
1,2,228873,0,0,1,0,1,0,0,2,0,0
1,2,176027,0,0,3,0,0,0,0,2,0,0
2,2,39606,9,2,5,0,0,0,0,2,0,0
4,2,178353,5,1,3,0,1,0,0,2,0,1
4,2,160662,12,1,10,0,1,0,0,2,0,1
3,5,196328,0,1,5,1,1,0,0,2,2,0
2,2,20534,5,4,10,0,1,0,0,2,0,0
1,5,156815,1,1,4,0,1,0,0,2,0,0
1,2,360252,6,1,0,0,0,0,0,2,0,0
2,2,245056,1,1,0,1,1,0,0,2,0,1
1,4,422718,1,1,4,0,1,0,0,2,0,0
2,1,118081,5,1,4,0,1,1,0,2,0,0
0,2,262978,5,0,5,0,1,0,0,1,0,0
0,2,187577,1,1,10,0,1,0,0,2,0,0
2,2,160920,6,1,0,0,1,0,0,2,0,0
0,2,194247,1,0,1,0,1,0,0,1,0,0
2,2,134367,3,1,3,0,0,0,3,1,0,1
0,2,123335,12,0,5,0,0,0,0,0,0,0
1,4,332249,1,0,7,0,1,0,0,2,0,0
1,2,358124,1,0,4,1,0,0,0,2,0,0
3,2,208019,11,1,8,0,1,0,0,2,4,0
2,2,318452,2,1,3,0,1,0,0,3,0,0
2,2,207779,1,4,4,0,0,0,0,2,0,0
1,2,238376,15,1,10,0,1,0,0,2,4,0
3,2,673764,9,1,1,0,1,0,0,3,0,1
2,2,133974,5,2,8,0,1,0,0,2,0,0
4,2,138285,6,1,10,0,1,0,2,2,0,0
0,2,152140,1,0,5,0,0,0,0,2,0,0
2,4,287920,3,1,3,0,1,0,0,3,0,1
3,2,289572,0,1,5,0,1,3,0,3,0,1
2,0,78765,5,2,1,0,1,0,0,2,0,0
0,0,99076,0,0,4,0,0,1,0,3,0,0
2,1,224886,0,1,1,0,1,1,0,2,0,0
4,2,206532,1,1,10,0,1,0,0,3,0,0
1,2,129529,1,2,8,0,1,0,0,2,0,0
4,4,202473,9,1,4,0,1,0,0,2,0,0
0,2,162312,1,0,5,2,1,0,0,2,27,0
2,2,72844,1,2,1,0,0,0,0,3,0,0
3,2,206947,1,2,0,0,0,0,0,2,0,0
0,2,64112,14,0,0,0,0,0,0,2,0,0
1,0,20057,5,3,0,2,0,0,0,2,11,0
2,0,222884,0,2,0,0,1,0,0,2,0,0
0,2,132683,1,0,13,0,0,0,0,3,0,0
4,1,144071,11,1,4,0,1,1,0,0,22,0
1,2,148429,1,1,8,0,1,1,0,2,0,0
0,2,168601,2,0,4,0,1,0,0,1,0,0
1,0,78291,0,0,3,0,0,0,0,2,0,0
4,3,243929,0,0,3,0,1,0,0,3,0,0
3,1,185673,1,1,1,0,1,0,0,3,0,1
1,2,121142,0,0,5,0,1,0,0,2,0,1
2,2,173858,7,1,10,2,1,0,0,2,26,0
2,2,334991,5,4,6,0,1,2,0,3,0,1
3,2,93476,1,4,0,0,0,0,3,2,0,0
2,2,174283,0,1,5,0,1,0,0,3,0,1
2,2,128676,5,0,0,1,0,0,0,2,0,0
0,2,205844,0,0,1,1,0,0,0,2,0,0
1,2,62535,1,1,10,0,1,0,0,2,0,0
3,2,240612,1,3,1,0,0,0,0,0,0,0
1,2,176992,5,1,10,0,1,0,0,2,0,1
0,4,254127,0,0,3,0,0,0,0,3,0,0
3,2,128460,12,1,2,0,1,0,0,2,0,0
0,0,56582,5,0,9,0,1,0,0,0,0,0
3,2,153751,4,4,4,1,0,0,0,1,0,0
1,2,284343,0,0,3,0,1,0,0,3,0,0
1,0,312692,0,0,9,0,1,0,0,0,0,0
1,2,111520,2,0,8,0,0,0,0,2,35,0
3,5,304955,0,1,5,0,1,0,0,3,0,1
1,2,288598,1,1,10,0,1,0,0,1,0,0
4,1,117387,2,1,1,0,1,0,0,0,0,0
1,2,230484,7,4,5,0,0,0,0,1,0,0
1,3,319280,5,0,10,0,1,0,0,2,0,0
3,4,186416,0,2,0,0,0,0,0,2,0,0
2,4,147372,5,0,11,0,1,0,4,2,0,1
2,2,145933,1,0,1,0,1,0,4,4,0,0
1,2,110164,5,2,4,1,1,0,0,1,0,0
3,2,225454,6,1,3,0,1,0,0,2,0,1
4,1,220342,7,1,6,0,1,0,0,1,0,0
2,1,144002,0,1,1,0,1,0,0,3,0,1
3,2,225365,1,6,4,0,0,0,0,1,0,0
2,2,187983,0,1,3,0,0,0,0,2,0,0
0,2,89991,5,0,0,0,0,0,0,2,0,0
4,1,225913,5,1,6,0,1,0,0,2,0,1
3,5,229737,10,1,3,0,1,4,0,2,0,1
4,2,145574,2,1,0,0,1,0,0,2,0,0
2,2,274363,5,4,5,0,1,0,0,4,0,1
4,2,365390,5,1,10,0,1,0,0,2,0,0
0,2,266467,1,0,4,0,1,0,0,1,0,0
2,2,183384,5,2,0,1,0,0,0,2,0,0
2,4,112797,3,2,3,0,0,0,0,3,0,0
2,3,76008,0,1,1,0,1,0,0,3,0,1
2,4,186909,6,1,1,0,0,0,0,2,0,1
0,2,25497,0,1,3,0,1,0,0,2,0,0
2,2,102771,1,1,10,0,1,0,2,2,0,1
4,1,248841,1,1,5,0,1,4,0,2,0,1
2,2,30916,1,1,10,0,1,0,0,2,0,0
1,2,123270,1,1,10,0,1,0,0,2,0,1
0,1,210165,5,0,10,0,1,0,0,2,0,0
2,2,222596,1,2,9,0,1,0,0,3,0,1
3,5,188067,5,6,5,0,0,0,0,2,0,0
1,2,250314,4,1,11,0,1,0,0,2,24,0
4,2,205934,1,4,4,0,0,0,0,1,0,0
3,2,186172,0,1,3,0,1,1,0,2,0,1
4,5,98418,10,1,3,0,1,4,0,2,0,1
2,2,329980,0,0,1,0,1,4,0,2,0,1
4,2,147653,1,2,0,0,0,0,0,1,0,0
1,5,168221,0,1,1,0,1,0,2,4,0,0
0,2,151801,12,0,2,0,1,0,0,2,0,0
2,2,177154,1,1,4,0,1,0,0,2,0,0
2,3,73883,5,1,9,0,1,0,0,2,0,1
3,2,175714,6,1,1,0,1,0,0,3,0,1
0,2,43535,5,1,1,0,0,0,0,2,0,0
1,0,104509,1,2,4,0,0,0,0,1,0,0
1,2,118230,0,0,1,0,0,0,0,2,0,0
0,2,152046,0,0,3,0,0,0,0,2,24,0
2,2,52327,3,1,3,4,1,0,0,2,10,1
0,2,218886,14,0,2,3,1,0,0,2,0,0
1,1,84119,1,1,10,0,1,0,0,2,0,0
2,2,189674,0,4,1,1,0,0,0,2,0,0
0,2,222993,1,0,3,0,1,0,0,3,0,0
1,2,47429,1,1,0,0,0,0,0,2,0,1
2,2,144995,13,0,2,0,1,0,0,1,0,0
2,2,187969,9,0,5,0,0,0,0,2,0,0
1,2,288398,0,2,0,0,0,0,0,2,0,0
2,2,114591,5,4,3,0,0,0,0,2,0,0
1,2,167737,14,0,8,0,1,0,0,2,0,0
3,4,248834,0,1,3,0,0,0,0,3,0,1
1,2,165686,0,0,4,0,0,0,0,2,0,0
3,1,40200,5,6,10,1,1,0,0,1,0,0
2,5,117158,0,1,5,0,1,4,0,3,0,1
3,4,216657,3,0,3,0,1,0,0,1,0,1
4,2,124242,1,1,11,1,1,0,0,2,3,0
2,4,239119,3,2,3,1,1,0,0,2,21,0
3,2,190072,5,2,5,0,1,0,0,3,0,0
0,2,378114,1,1,10,0,1,0,0,1,0,0
2,2,236990,5,1,8,0,1,1,0,2,0,0
1,2,101761,1,1,10,0,1,0,0,3,0,0
4,1,37745,9,1,5,0,1,0,0,0,0,0
1,2,130438,1,1,8,0,1,0,0,2,0,0
0,2,100605,5,0,8,4,1,0,0,0,0,0
2,2,220776,1,4,2,0,1,0,0,2,12,0
1,4,154950,0,1,11,0,1,0,0,4,0,1
1,2,192283,3,3,5,0,0,0,0,4,0,1
1,2,210765,9,0,2,0,1,0,0,2,0,0
3,2,147476,1,2,1,1,0,0,0,2,0,0
1,0,193241,1,1,10,0,1,0,2,2,0,0
0,2,109053,14,1,6,0,1,0,0,2,0,0
0,2,265618,1,4,11,1,1,0,0,2,0,0
2,4,172855,0,1,3,1,0,0,2,2,0,1
1,2,68848,0,0,0,0,0,0,0,1,0,0
1,2,229051,4,1,4,0,1,0,0,2,0,0
1,2,106039,0,2,3,0,0,0,0,3,0,0
0,2,112835,0,0,3,0,1,0,0,2,0,0
1,2,283400,1,0,8,0,0,0,0,2,0,0
4,2,195739,12,6,10,0,1,0,0,2,0,0
3,2,36480,1,1,1,0,1,0,0,2,0,0
2,2,303291,5,1,4,0,0,0,0,1,0,0
1,2,293900,2,3,10,1,1,0,0,3,0,0
4,1,165922,1,1,10,0,1,0,0,3,0,0
2,2,65738,3,0,4,0,0,0,0,1,0,0
3,2,175070,5,2,4,0,0,0,0,2,0,0
2,2,339814,5,1,3,0,1,2,0,2,0,1
1,2,150132,1,0,0,0,0,0,0,2,0,0
1,2,377374,5,2,0,1,0,0,0,2,28,0
4,1,166153,5,1,5,0,1,0,0,3,0,0
3,2,110171,3,1,3,0,1,4,0,3,0,1
1,2,94477,5,1,6,0,1,2,0,3,0,1
1,2,194243,10,0,3,0,0,0,0,2,0,0
1,2,106347,5,1,0,1,0,0,0,2,0,0
4,2,214865,1,6,1,0,0,0,0,3,0,0
0,2,96445,5,0,4,0,0,0,0,1,0,0
0,2,102632,5,1,1,0,1,0,0,2,0,0
0,2,209034,6,1,5,0,0,0,0,0,0,0
3,0,153486,12,1,6,0,1,0,0,2,0,1
2,2,144371,1,1,2,0,1,0,0,2,0,1
0,2,186213,5,1,9,0,1,0,0,3,0,1
4,2,188236,12,6,9,0,0,0,0,2,0,0
0,2,418405,1,1,10,0,1,0,0,2,0,0
3,3,125796,1,0,0,1,1,0,0,2,0,0
1,2,183304,9,1,6,0,1,0,0,4,0,1
1,2,329587,12,4,4,0,0,0,0,1,0,0
1,4,182570,6,1,11,0,1,0,0,2,0,1
2,2,446654,4,3,2,0,1,0,0,2,4,0
1,1,254304,1,1,7,0,1,2,0,4,0,0
3,4,131258,10,0,3,0,0,0,0,3,0,1
0,2,103632,1,0,0,0,0,0,0,2,0,0
2,2,241895,5,1,0,0,1,0,0,2,0,0
2,2,244945,1,1,10,0,1,0,0,2,0,0
3,2,20795,1,1,7,0,1,0,0,3,0,1
0,2,347322,12,0,5,0,0,0,0,0,0,0
3,4,103995,0,2,3,0,0,0,2,3,0,0
1,2,53206,0,2,10,0,1,0,0,3,0,1
0,2,57108,2,0,5,0,1,0,0,0,0,0
4,2,177791,12,2,4,0,0,0,0,2,0,0
2,2,33794,3,1,4,0,1,0,0,2,0,0
3,2,249935,8,1,3,0,1,0,0,4,0,0
4,1,241121,7,1,7,0,1,0,0,2,0,0
4,2,98586,8,1,3,0,1,0,0,3,0,1
1,2,181920,0,1,3,0,0,0,0,2,0,1
0,2,434467,1,0,5,0,1,0,0,3,0,0
1,2,113364,1,0,8,0,1,0,0,2,36,0
3,2,249706,5,2,0,0,0,0,0,2,0,0
1,1,95455,0,2,1,0,0,0,0,3,0,0
2,2,209867,5,0,0,0,0,4,0,2,0,1
1,5,79586,3,1,3,2,1,0,0,2,3,1
2,2,289669,1,6,8,0,0,0,0,2,0,0
1,2,347166,5,2,10,0,1,2,0,2,0,0
2,2,53835,0,1,5,0,1,0,0,3,0,1
3,4,14878,10,1,3,2,1,0,0,2,11,1
1,2,266126,1,0,4,0,0,0,0,1,0,0
2,5,146659,5,2,8,0,0,0,0,2,6,0
2,2,125280,0,1,1,0,1,1,0,2,0,0
0,2,173535,1,0,5,0,1,0,0,2,0,0
3,2,280525,5,1,0,0,1,0,0,2,0,1
3,2,479621,9,2,9,1,1,0,0,2,0,0
2,4,194630,0,0,11,0,0,2,0,2,0,1
2,2,247600,6,2,1,2,0,0,0,2,18,0
1,2,258406,5,0,10,0,1,0,0,4,4,0
0,2,107746,2,0,6,0,1,0,0,2,24,0
0,2,229987,5,0,9,2,0,0,0,1,0,0
0,2,312338,9,0,10,3,1,0,0,2,0,0
4,2,225394,1,1,10,0,1,0,3,2,0,0
0,2,373718,5,0,7,0,1,0,0,0,0,0
3,0,120131,1,2,10,0,1,3,0,2,0,1
0,2,472789,15,0,7,0,1,0,0,1,22,0
4,1,27886,5,1,1,0,1,0,0,2,0,1
0,2,138352,1,0,4,0,1,0,0,1,0,0
3,2,123011,5,1,1,0,1,0,0,2,0,1
2,2,306567,1,1,6,0,0,0,0,2,0,1
3,4,187749,0,1,3,2,1,0,0,2,11,1
0,2,260594,2,0,5,0,0,0,0,1,0,0
0,2,236879,5,0,1,0,0,0,0,1,0,0
2,2,186808,1,0,5,0,1,0,0,2,0,0
1,2,373213,9,2,5,0,0,0,0,2,0,1
2,2,187629,6,0,10,0,1,0,0,1,0,0
0,2,305781,1,0,5,0,1,0,0,2,8,0
1,5,256362,0,1,5,0,1,2,0,3,0,0
0,2,239947,2,0,0,0,1,0,0,2,0,0
0,2,349041,1,0,2,0,1,0,0,2,0,0
4,2,105252,3,1,1,0,1,0,0,2,0,1
3,2,182715,7,2,1,0,1,0,0,2,0,0
1,2,166210,1,2,2,0,1,0,0,3,0,0
0,2,113200,5,0,2,0,0,0,0,0,0,0
1,2,142075,5,0,4,0,1,0,0,1,0,0
1,2,454843,5,1,10,0,1,0,0,2,0,1
0,2,142219,5,0,0,0,0,0,0,1,0,0
2,2,112512,14,4,4,0,0,0,0,2,4,0
2,2,212894,0,1,1,0,1,4,0,3,0,1
4,0,265201,0,2,3,0,1,0,0,2,0,0
1,2,251905,10,0,3,0,1,0,4,2,8,0
0,2,170627,2,0,4,0,0,0,0,0,0,0
4,2,354037,10,1,6,1,1,4,0,3,0,1
2,2,259089,0,2,1,0,1,0,0,2,0,0
1,2,21856,5,0,10,1,1,0,0,2,0,0
3,4,207946,3,2,3,0,0,0,0,2,0,0
1,2,77009,2,4,5,0,0,0,4,2,0,0
1,2,36539,0,1,1,0,0,0,0,2,0,1
4,2,176811,1,1,10,0,1,0,0,2,0,0
3,2,456062,8,1,3,0,1,0,4,3,0,1
1,2,277746,12,1,8,0,1,0,0,2,0,0
0,2,288132,5,0,5,0,0,0,0,1,0,0
3,3,344415,3,1,12,0,1,0,2,2,0,1
3,5,206964,5,1,5,0,1,0,3,2,0,1
1,2,198091,1,1,10,0,1,0,0,4,0,0
4,2,588484,0,1,5,0,1,0,0,0,0,1
1,2,113364,5,1,2,0,1,0,0,2,12,0
0,2,270551,1,0,4,0,1,0,0,0,0,0
1,2,190525,9,0,8,0,1,0,0,2,0,0
2,2,153066,5,1,10,0,1,0,0,3,0,1
3,2,150393,0,1,8,0,1,0,0,2,0,1
3,2,99911,14,3,1,0,0,0,0,3,0,0
4,4,343447,1,2,11,0,0,0,0,2,0,0
4,2,169482,5,3,1,0,0,0,0,2,0,0
3,2,194501,2,6,4,0,0,0,0,3,0,0
3,2,177705,0,1,10,0,1,0,0,2,0,1
1,2,123983,5,4,5,2,1,0,0,2,27,0
2,2,138975,0,1,1,0,1,3,0,2,0,1
2,4,235431,1,4,4,1,0,0,0,2,0,0
2,0,130206,1,2,0,0,0,0,0,2,0,0
0,2,210053,5,0,4,0,0,0,0,1,0,0
2,4,249392,3,1,3,0,1,0,0,4,0,0
1,2,87418,9,1,1,0,1,0,0,2,0,0
1,1,190387,0,1,7,0,1,0,0,2,0,0
3,2,176240,3,1,6,0,1,3,0,3,0,1
2,4,105862,0,2,3,0,0,2,0,2,0,0
3,1,185195,0,1,1,0,1,0,0,2,0,1
1,2,173495,1,1,10,0,1,0,0,2,0,0
4,5,78634,2,1,6,0,1,0,0,3,0,0
1,2,147284,8,1,3,0,1,0,3,4,0,1
3,1,82572,1,6,4,0,0,0,0,2,0,0
2,2,154641,9,1,10,0,1,0,0,2,0,0
0,4,39236,5,0,3,0,0,1,0,1,0,0
3,1,179337,1,1,10,0,1,0,0,3,7,0
4,2,173047,0,1,3,0,1,0,0,0,0,0
0,2,264012,0,1,0,0,1,0,0,2,0,1
3,3,227836,5,2,7,0,1,0,0,2,0,0
3,2,321327,5,1,6,0,1,2,0,2,0,1
2,2,146398,0,0,3,1,0,0,0,2,0,0
1,2,324120,1,1,2,0,1,0,0,3,0,0
1,2,367329,1,1,8,0,1,0,0,2,0,0
1,0,301582,5,1,11,0,1,0,0,2,0,0
4,2,170108,3,1,1,0,1,0,0,2,0,1
2,1,82297,7,1,4,1,0,0,0,3,0,0
4,4,180162,4,2,11,1,1,0,0,1,0,0
2,4,348172,0,1,7,2,1,2,0,2,0,1
2,2,809585,0,1,5,0,1,0,0,2,0,1
2,1,67728,0,1,5,0,1,0,0,3,0,1
2,1,102069,7,1,5,0,1,0,0,1,0,0
3,4,149700,3,1,3,0,1,4,0,1,0,1
2,1,109273,5,0,10,0,1,0,0,2,0,0
2,2,393354,5,1,0,1,0,0,0,2,0,1
2,2,226947,9,1,10,0,1,0,0,2,0,1
2,0,86805,5,1,1,0,0,2,0,2,0,1
1,2,493689,0,0,9,1,0,0,0,2,23,0
3,2,299324,11,3,8,0,1,0,0,2,4,0
3,1,353012,1,1,10,0,1,0,3,2,0,1
1,2,174419,1,0,4,0,0,0,0,1,0,0
1,2,209472,1,1,8,0,1,0,0,2,0,0
2,2,295127,5,2,4,0,1,0,0,3,0,0
3,5,182273,5,1,5,0,1,0,0,2,0,0
4,2,228200,1,1,13,1,0,0,0,0,0,0
3,2,263836,1,6,2,0,1,0,0,1,0,0
1,2,178948,3,0,3,0,0,0,0,1,0,0
4,1,253296,1,6,4,0,0,0,0,2,0,0
0,2,240137,11,0,2,0,1,0,0,3,4,0
3,2,24712,0,0,4,2,0,0,0,1,11,0
2,1,342635,0,1,3,0,1,0,0,4,0,0
4,2,115387,1,0,2,1,0,0,0,2,0,0
4,1,182998,7,1,10,0,1,0,0,0,0,0
2,1,246891,3,2,10,0,1,0,0,2,0,0
0,2,30035,6,0,5,0,0,0,0,2,0,0
2,2,175232,1,1,8,0,1,0,0,3,0,0
3,5,140516,0,1,0,0,1,0,0,2,0,0
2,2,64980,5,1,0,1,1,0,0,3,0,1
1,2,155781,1,1,10,0,1,0,0,4,0,0
3,3,192065,5,4,1,0,0,0,0,2,0,0
1,1,227890,0,0,3,1,1,0,0,3,0,1
4,1,162249,1,1,6,0,1,0,0,1,0,0
1,2,165949,1,2,4,0,0,0,0,2,0,0
2,2,445382,1,1,1,0,1,0,0,2,0,1
1,2,211948,1,2,5,0,0,0,1,2,0,0
3,2,163678,5,1,5,0,1,0,0,2,0,1
2,2,89413,14,0,7,0,1,0,0,2,0,0
1,2,289700,5,1,4,0,1,0,0,1,0,0
3,2,163826,1,1,6,0,1,0,0,2,0,1
3,2,185385,3,1,3,0,1,0,0,3,0,1
2,2,169031,1,1,8,0,1,0,0,2,0,0
2,2,54611,5,2,7,0,1,0,0,2,0,0
1,2,130620,2,3,5,2,0,0,0,2,3,0
1,2,328663,1,1,6,4,1,0,0,2,0,0
3,2,169646,0,4,3,2,0,0,0,2,11,0
1,2,186815,1,1,8,0,1,0,0,2,0,0
2,2,103925,5,0,9,0,0,0,0,2,0,0
0,2,82777,5,0,5,0,1,0,0,0,0,0
1,4,178449,10,1,3,0,1,0,0,2,0,1
1,2,51672,1,0,10,0,1,0,0,1,0,0
3,2,380162,1,1,9,1,1,0,0,2,0,1
0,2,212114,5,0,3,0,0,0,0,0,0,0
2,1,100800,3,1,1,0,1,2,0,4,0,1
1,2,162572,0,0,1,0,1,0,0,4,0,1
4,5,179951,0,1,1,0,1,0,0,4,0,0
2,5,190759,5,1,5,0,1,0,0,3,0,1
4,0,236012,7,6,2,0,0,0,0,0,0,0
3,0,164023,5,1,11,1,1,0,0,4,0,1
3,2,172046,3,1,1,0,1,0,3,3,0,1
1,2,182926,0,1,1,0,1,4,0,3,0,1
1,2,151001,11,1,8,0,1,1,0,2,4,0
3,5,362835,0,1,1,0,1,0,0,3,0,1
3,2,97883,0,2,1,0,0,0,0,2,0,0
3,2,91911,1,2,10,1,0,0,0,3,0,0
0,2,278130,9,0,8,0,1,0,0,2,0,0
3,2,146310,1,1,6,0,1,0,0,3,0,0
1,2,379412,5,0,10,0,1,0,0,2,0,0
2,2,37987,5,1,5,0,1,0,0,2,0,0
3,5,256909,1,3,7,0,1,1,0,2,0,0
2,0,482927,5,2,4,0,1,0,0,4,0,0
3,0,44434,3,1,3,0,1,0,0,4,0,1
0,2,255474,0,0,0,0,0,0,0,2,0,0
1,2,341504,5,0,0,0,0,0,0,2,0,0
4,2,197080,1,6,0,0,1,0,0,0,0,0
2,2,102945,0,1,5,0,1,0,0,3,0,1
3,2,503454,14,0,0,1,0,0,0,2,0,0
1,1,87561,5,0,0,0,0,0,0,3,0,0
3,2,270693,1,0,2,0,1,2,0,1,0,0
1,2,252813,10,0,3,0,0,0,0,2,0,0
0,2,574271,5,0,5,0,1,0,0,1,0,0
0,2,184016,1,1,13,0,0,1,0,2,0,0
0,2,235071,2,1,10,0,1,0,0,3,0,1
1,2,158242,0,0,3,0,0,0,0,2,0,0
2,2,299810,1,1,2,1,1,0,0,2,0,0
0,2,277695,13,0,7,0,1,0,0,2,37,0
1,2,23324,5,0,2,0,1,0,0,2,0,0
2,4,316582,3,0,3,0,0,0,0,3,0,0
2,1,176657,5,4,5,2,1,0,0,3,28,0
2,2,93770,1,1,8,0,0,0,0,2,0,1
1,2,124569,5,1,0,0,0,0,0,2,0,1
3,2,117313,4,4,8,0,0,0,0,2,38,0
3,2,53812,5,6,1,0,0,0,0,3,0,0
0,2,170456,6,0,2,0,1,0,0,0,0,0
3,1,115971,1,1,5,0,1,0,0,3,0,0
3,2,31432,1,1,0,0,0,1,0,3,0,1
1,2,112383,1,1,6,0,1,0,0,2,0,0
0,2,283092,1,0,0,1,1,0,0,2,2,0
1,2,27207,12,0,10,0,1,0,0,3,0,0
1,2,46712,1,2,4,0,0,0,0,2,0,0
4,0,19520,8,2,3,0,0,0,0,3,0,0
4,2,98630,7,0,0,0,1,0,0,2,0,0
1,2,159897,1,0,1,1,0,0,0,2,0,0
2,2,136629,0,1,8,0,1,0,0,2,10,0
0,2,407759,1,0,0,0,1,0,0,2,0,0
4,1,221884,5,1,0,0,1,0,0,3,0,1
3,2,148475,9,2,9,0,0,0,0,2,0,0
1,2,274964,1,1,10,0,1,0,0,2,0,0
3,5,160107,3,1,3,0,1,0,0,3,0,1
2,2,167265,0,1,10,0,1,0,0,4,0,1
1,2,148226,1,0,8,1,0,0,0,3,0,0
1,2,153869,2,1,10,0,1,0,0,2,0,0
1,2,208881,5,1,10,0,1,0,0,2,0,0
3,2,256953,1,6,8,1,0,0,0,2,0,0
1,2,100147,0,1,1,0,0,0,0,2,0,1
3,4,166461,8,1,3,1,0,0,0,2,0,1
1,2,171327,1,1,10,0,1,0,0,2,0,0
2,2,297335,6,3,1,2,0,0,0,1,17,0
1,2,169589,3,0,3,0,1,0,0,1,0,0
0,4,273734,1,0,7,0,1,0,0,0,0,0
4,2,158301,1,2,6,0,1,0,0,3,0,0
4,2,196725,1,6,4,0,0,0,0,1,0,0
1,2,137444,1,1,8,0,1,0,0,2,0,1
0,2,286960,2,0,3,0,1,0,0,2,0,0
2,4,201435,1,1,6,1,1,0,0,2,0,0
3,4,216931,7,1,6,0,1,0,0,2,0,0
2,4,212665,5,1,11,1,1,0,0,4,0,0
0,2,462820,0,0,7,0,1,0,0,2,0,0
1,2,198841,9,2,9,0,1,0,0,1,0,0
4,2,219886,5,1,9,0,0,0,0,2,0,1
1,2,163003,6,0,3,2,0,0,0,2,11,0
2,2,112262,0,1,9,0,1,2,0,2,0,1
4,2,213105,1,1,5,0,1,0,0,2,0,1
4,2,302072,6,2,0,0,0,0,0,2,0,0
2,2,338105,5,1,10,2,1,0,0,2,36,0
4,1,58213,0,1,3,0,1,4,0,2,0,1
4,2,125684,1,1,10,0,1,0,0,2,0,0
2,2,215419,1,1,0,0,0,0,0,2,0,1
2,4,413760,5,4,10,1,1,0,0,2,0,0
2,2,205339,1,2,10,0,1,0,0,3,0,0
0,2,236570,1,0,0,0,0,0,0,0,0,0
4,1,247552,1,1,1,0,1,0,0,2,0,0
3,3,184007,5,1,0,0,1,0,0,2,0,0
1,2,341187,0,1,1,0,1,0,0,3,0,1
4,2,220187,5,1,9,0,1,0,0,2,0,1
1,2,198258,9,1,5,0,1,0,0,2,0,0
1,2,175821,1,1,0,0,0,0,0,1,0,0
1,2,261418,1,1,4,0,1,0,0,2,0,0
0,2,203319,2,0,5,0,1,0,0,1,0,0
4,1,166083,1,1,1,0,1,0,0,2,0,1
1,2,109001,3,1,3,0,1,0,0,2,0,1
0,1,197387,1,0,7,0,1,0,0,2,0,0
4,2,284834,6,2,0,0,0,0,0,2,0,0
1,2,87535,5,0,8,0,0,0,0,1,0,0
0,4,175587,2,0,11,0,1,0,0,1,0,0
